number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_lambda,params_subsample,state
0,107.92570495605469,2026-02-24 05:20:18.426123,2026-02-24 05:20:18.745310,0 days 00:00:00.319187,0.6624074561769746,4.330880728874676,0.08960785365368121,8,2,600,0.01555019165426488,0.8394633936788146,COMPLETE
1,8.986726760864258,2026-02-24 05:20:18.746237,2026-02-24 05:20:19.409533,0 days 00:00:00.663296,0.9329770563201687,0.9170225492671691,0.010636066512540286,6,3,800,0.039829941698924086,0.9879639408647978,COMPLETE
2,35.14356231689453,2026-02-24 05:20:19.410506,2026-02-24 05:20:19.716347,0 days 00:00:00.305841,0.8447411578889518,1.8318092164684585,0.03647316284911211,5,2,400,0.09212515846231674,0.7164916560792167,COMPLETE
3,58.339942932128906,2026-02-24 05:20:19.717274,2026-02-24 05:20:20.328868,0 days 00:00:00.611594,0.836965827544817,0.8526206184364576,0.018187859051288217,7,1,600,1.0128002032729382,0.8056937753654446,COMPLETE
4,41.74541473388672,2026-02-24 05:20:20.329824,2026-02-24 05:20:20.473902,0 days 00:00:00.144078,0.7218455076693483,2.2007624686980067,0.18043311207136256,8,1,200,1.8141523033666782,0.9233589392465844,COMPLETE
5,84.01953887939453,2026-02-24 05:20:20.474805,2026-02-24 05:20:20.625438,0 days 00:00:00.150633,0.7035119926400067,2.600340105889054,0.011085122517311707,5,7,200,0.10689751565977942,0.9637281608315128,COMPLETE
6,104.48890686035156,2026-02-24 05:20:20.626342,2026-02-24 05:20:21.105836,0 days 00:00:00.479494,0.9757995766256756,4.609371175115584,0.18258230439200238,3,9,800,0.9412083349710854,0.9100531293444458,COMPLETE
7,101.36734771728516,2026-02-24 05:20:21.106791,2026-02-24 05:20:21.248734,0 days 00:00:00.141943,0.7554709158757928,1.7837666334679465,0.011450964268326641,3,3,200,5.441108375656199,0.7301321323053057,COMPLETE
8,45.751007080078125,2026-02-24 05:20:21.249639,2026-02-24 05:20:21.495794,0 days 00:00:00.246155,0.6298202574719083,0.993578407670862,0.015252697030515175,5,10,400,3.5416296712651336,0.9208787923016158,COMPLETE
9,6.813479423522949,2026-02-24 05:20:21.496705,2026-02-24 05:20:21.696112,0 days 00:00:00.199407,0.9085081386743783,0.5793452976256486,0.08310795711416077,7,1,200,0.15251273957388442,0.8916028672163949,COMPLETE
10,209.91107177734375,2026-02-24 05:20:21.696996,2026-02-24 05:20:22.296193,0 days 00:00:00.599197,0.9016552640704525,0.05557192411355649,0.06832074860620659,2,5,1200,14.73099293843444,0.6071847502459278,COMPLETE
11,31.042055130004883,2026-02-24 05:20:22.297139,2026-02-24 05:20:23.136453,0 days 00:00:00.839314,0.9774076024739909,0.07825160285127264,0.03344800176886155,6,4,1000,0.13510006853107392,0.9783238879894853,COMPLETE
12,44.26667022705078,2026-02-24 05:20:23.137486,2026-02-24 05:20:23.613912,0 days 00:00:00.476426,0.9091640480098535,3.263406001124904,0.08631091105821954,6,4,800,0.017770476294531035,0.8583425762812965,COMPLETE
13,43.177677154541016,2026-02-24 05:20:23.614856,2026-02-24 05:20:24.426047,0 days 00:00:00.811191,0.899463556436505,1.0646136607682548,0.05731607725449151,7,6,1000,0.2733110741305049,0.9984066126989742,COMPLETE
14,21.46224021911621,2026-02-24 05:20:24.427037,2026-02-24 05:20:24.780210,0 days 00:00:00.353173,0.9446151505869554,0.8543883316400082,0.02548161896815344,6,3,400,0.040883489495547355,0.8758371273119803,COMPLETE
15,26.800745010375977,2026-02-24 05:20:24.781152,2026-02-24 05:20:25.230060,0 days 00:00:00.448908,0.8205479042417296,1.4395464973253203,0.12870855763454242,7,1,1000,0.043433230140997335,0.7539871612489546,COMPLETE
16,10.147468566894531,2026-02-24 05:20:25.231020,2026-02-24 05:20:25.616477,0 days 00:00:00.385457,0.9994892577943036,3.1064000910901717,0.050591409642951106,4,3,600,0.36790426601676346,0.9451709287413013,COMPLETE
17,56.270137786865234,2026-02-24 05:20:25.617429,2026-02-24 05:20:26.308919,0 days 00:00:00.691490,0.8740906479929018,0.4893242440337593,0.021470239927420868,7,5,800,0.03173232379838101,0.8863611239306125,COMPLETE
18,134.41355895996094,2026-02-24 05:20:26.309924,2026-02-24 05:20:27.050115,0 days 00:00:00.740191,0.7744399334289122,1.4705430212208068,0.1132752634461728,8,7,1200,0.1255054383524386,0.8157091115658528,COMPLETE
19,44.197021484375,2026-02-24 05:20:27.051146,2026-02-24 05:20:27.415375,0 days 00:00:00.364229,0.9413879515299848,0.4508702647371381,0.03354487191507101,6,2,400,0.011345015682144959,0.6533864684812261,COMPLETE
20,8.38109016418457,2026-02-24 05:20:27.416316,2026-02-24 05:20:27.853001,0 days 00:00:00.436685,0.8633408172877092,3.870871327913476,0.04313405108281387,4,4,600,0.2241016325093116,0.951800318355228,COMPLETE
21,16.297922134399414,2026-02-24 05:20:27.853922,2026-02-24 05:20:28.221061,0 days 00:00:00.367139,0.8647026699096826,3.918121555859421,0.06533081097572284,4,4,600,0.21586050117149752,0.9988097927394001,COMPLETE
22,7.065720558166504,2026-02-24 05:20:28.221993,2026-02-24 05:20:28.742906,0 days 00:00:00.520913,0.9361340161837138,3.659757094440021,0.044295835357066625,4,3,800,0.57784222987905,0.9476077563455207,COMPLETE
23,90.7870864868164,2026-02-24 05:20:28.743883,2026-02-24 05:20:29.308323,0 days 00:00:00.564440,0.7987102700666844,3.781328276493185,0.03936530978029184,4,2,1000,1.4208187465804347,0.9450330020147257,COMPLETE
24,110.91819763183594,2026-02-24 05:20:29.309316,2026-02-24 05:20:29.554221,0 days 00:00:00.244905,0.8777984662975916,3.297230900636533,0.04442131625363622,3,6,400,0.46945477401483143,0.8913676651757465,COMPLETE
