device,model,reason,best_params,val_metrics,test_metrics,VAL_MAE_15m,VAL_RMSE_15m,VAL_sMAPE_15m,VAL_R2_15m,VAL_MAE_30m,VAL_RMSE_30m,VAL_sMAPE_30m,VAL_R2_30m,VAL_MAE_avg,VAL_RMSE_avg,VAL_sMAPE_avg,VAL_R2_avg,TEST_MAE_15m,TEST_RMSE_15m,TEST_sMAPE_15m,TEST_R2_15m,TEST_MAE_30m,TEST_RMSE_30m,TEST_sMAPE_30m,TEST_R2_30m,TEST_MAE_avg,TEST_RMSE_avg,TEST_sMAPE_avg,TEST_R2_avg
10020b75-e523-45b8-8905-4763865d6e19,XGBoost,,"{""15"": {""n_estimators"": 25, ""max_depth"": 2, ""learning_rate"": 0.11750339105581886, ""subsample"": 0.6014562981232444, ""colsample_bytree"": 0.9934384626352483, ""min_child_weight"": 8, ""reg_lambda"": 19.56551112533575, ""gamma"": 3.746733168204598, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 35, ""max_depth"": 2, ""learning_rate"": 0.11750339105581886, ""subsample"": 0.6014562981232444, ""colsample_bytree"": 0.9934384626352483, ""min_child_weight"": 8, ""reg_lambda"": 19.56551112533575, ""gamma"": 3.746733168204598, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.20563577115535736, ""RMSE_15m"": 0.2442537579671957, ""sMAPE_15m"": 3.4578597780551723, ""R2_15m"": 0.05198040785151903, ""MAE_30m"": 0.20989419519901276, ""RMSE_30m"": 0.2439678419962839, ""sMAPE_30m"": 3.531210405864878, ""R2_30m"": 0.054779236965096456, ""MAE_avg"": 0.20776498317718506, ""RMSE_avg"": 0.2441107999817398, ""sMAPE_avg"": 3.4945350919600253, ""R2_avg"": 0.05337982240830774}","{""MAE_15m"": 0.18543723225593567, ""RMSE_15m"": 0.2887880723797731, ""sMAPE_15m"": 3.1891632641681307, ""R2_15m"": -0.7807526075838411, ""MAE_30m"": 0.18872715532779694, ""RMSE_30m"": 0.28394404863534667, ""sMAPE_30m"": 3.1997202649809755, ""R2_30m"": -0.7198866736848226, ""MAE_avg"": 0.1870821937918663, ""RMSE_avg"": 0.28636606050755986, ""sMAPE_avg"": 3.1944417645745533, ""R2_avg"": -0.7503196406343319}",0.20563577115535736,0.2442537579671957,3.4578597780551723,0.05198040785151903,0.20989419519901276,0.2439678419962839,3.531210405864878,0.054779236965096456,0.20776498317718506,0.2441107999817398,3.4945350919600253,0.05337982240830774,0.18543723225593567,0.2887880723797731,3.1891632641681307,-0.7807526075838411,0.18872715532779694,0.28394404863534667,3.1997202649809755,-0.7198866736848226,0.1870821937918663,0.28636606050755986,3.1944417645745533,-0.7503196406343319
43509ccb-0613-415f-9115-b9a1732a9c0c,XGBoost,,"{""15"": {""n_estimators"": 577, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 658, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.13586841523647308, ""RMSE_15m"": 0.5023879309131665, ""sMAPE_15m"": 134.5207729961946, ""R2_15m"": 0.9798402903419295, ""MAE_30m"": 0.3587937653064728, ""RMSE_30m"": 0.9476624906103289, ""sMAPE_30m"": 136.28621197016585, ""R2_30m"": 0.9282679478098225, ""MAE_avg"": 0.24733109027147293, ""RMSE_avg"": 0.7250252107617476, ""sMAPE_avg"": 135.40349248318023, ""R2_avg"": 0.954054119075876}","{""MAE_15m"": 0.49238482117652893, ""RMSE_15m"": 1.0031907318540398, ""sMAPE_15m"": 110.24978037817988, ""R2_15m"": 0.9287003879912066, ""MAE_30m"": 1.2056580781936646, ""RMSE_30m"": 2.1870726031622008, ""sMAPE_30m"": 122.66552212801633, ""R2_30m"": 0.661185304851636, ""MAE_avg"": 0.8490214496850967, ""RMSE_avg"": 1.5951316675081202, ""sMAPE_avg"": 116.4576512530981, ""R2_avg"": 0.7949428464214212}",0.13586841523647308,0.5023879309131665,134.5207729961946,0.9798402903419295,0.3587937653064728,0.9476624906103289,136.28621197016585,0.9282679478098225,0.24733109027147293,0.7250252107617476,135.40349248318023,0.954054119075876,0.49238482117652893,1.0031907318540398,110.24978037817988,0.9287003879912066,1.2056580781936646,2.1870726031622008,122.66552212801633,0.661185304851636,0.8490214496850967,1.5951316675081202,116.4576512530981,0.7949428464214212
684ce2ca-716e-47f0-a3b8-5cc60395f4a2,XGBoost,,"{""15"": {""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.18255631599020614, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.9935496864584779, ""min_child_weight"": 10, ""reg_lambda"": 14.73099293843444, ""gamma"": 4.883839283223654, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 34, ""max_depth"": 2, ""learning_rate"": 0.18255631599020614, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.9935496864584779, ""min_child_weight"": 10, ""reg_lambda"": 14.73099293843444, ""gamma"": 4.883839283223654, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.20149816572666168, ""RMSE_15m"": 0.5655259230023921, ""sMAPE_15m"": 129.7469550844691, ""R2_15m"": 0.9797223021455742, ""MAE_30m"": 0.43027544021606445, ""RMSE_30m"": 1.0689714481191352, ""sMAPE_30m"": 130.5029749207872, ""R2_30m"": 0.9276307037551293, ""MAE_avg"": 0.31588680297136307, ""RMSE_avg"": 0.8172486855607637, ""sMAPE_avg"": 130.12496500262816, ""R2_avg"": 0.9536765029503518}","{""MAE_15m"": 0.2382696270942688, ""RMSE_15m"": 0.6701198541137331, ""sMAPE_15m"": 111.74288977814766, ""R2_15m"": 0.9736934587241692, ""MAE_30m"": 0.4650942087173462, ""RMSE_30m"": 1.1813971150336067, ""sMAPE_30m"": 113.11175356010774, ""R2_30m"": 0.9182996330192194, ""MAE_avg"": 0.3516819179058075, ""RMSE_avg"": 0.9257584845736699, ""sMAPE_avg"": 112.4273216691277, ""R2_avg"": 0.9459965458716943}",0.20149816572666168,0.5655259230023921,129.7469550844691,0.9797223021455742,0.43027544021606445,1.0689714481191352,130.5029749207872,0.9276307037551293,0.31588680297136307,0.8172486855607637,130.12496500262816,0.9536765029503518,0.2382696270942688,0.6701198541137331,111.74288977814766,0.9736934587241692,0.4650942087173462,1.1813971150336067,113.11175356010774,0.9182996330192194,0.3516819179058075,0.9257584845736699,112.4273216691277,0.9459965458716943
788824e1-39d8-468d-baa1-c0649a20fb08,XGBoost,,"{""15"": {""n_estimators"": 180, ""max_depth"": 4, ""learning_rate"": 0.04215000256291711, ""subsample"": 0.6611006720770539, ""colsample_bytree"": 0.7864816397178762, ""min_child_weight"": 6, ""reg_lambda"": 0.27943501488472383, ""gamma"": 0.022600131613415064, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 171, ""max_depth"": 4, ""learning_rate"": 0.04215000256291711, ""subsample"": 0.6611006720770539, ""colsample_bytree"": 0.7864816397178762, ""min_child_weight"": 6, ""reg_lambda"": 0.27943501488472383, ""gamma"": 0.022600131613415064, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.16546519100666046, ""RMSE_15m"": 0.3512887948899558, ""sMAPE_15m"": 115.06767778068303, ""R2_15m"": 0.9891386106958003, ""MAE_30m"": 0.26140862703323364, ""RMSE_30m"": 0.7414696283454627, ""sMAPE_30m"": 115.79665715508855, ""R2_30m"": 0.9517831911341326, ""MAE_avg"": 0.21343690901994705, ""RMSE_avg"": 0.5463792116177093, ""sMAPE_avg"": 115.43216746788579, ""R2_avg"": 0.9704609009149665}","{""MAE_15m"": 0.22874173521995544, ""RMSE_15m"": 0.618787309696982, ""sMAPE_15m"": 78.92449635626126, ""R2_15m"": 0.9581424818118435, ""MAE_30m"": 0.3602178990840912, ""RMSE_30m"": 0.8934908484495645, ""sMAPE_30m"": 80.73569877365364, ""R2_30m"": 0.9127253423383759, ""MAE_avg"": 0.2944798171520233, ""RMSE_avg"": 0.7561390790732733, ""sMAPE_avg"": 79.83009756495744, ""R2_avg"": 0.9354339120751096}",0.16546519100666046,0.3512887948899558,115.06767778068303,0.9891386106958003,0.26140862703323364,0.7414696283454627,115.79665715508855,0.9517831911341326,0.21343690901994705,0.5463792116177093,115.43216746788579,0.9704609009149665,0.22874173521995544,0.618787309696982,78.92449635626126,0.9581424818118435,0.3602178990840912,0.8934908484495645,80.73569877365364,0.9127253423383759,0.2944798171520233,0.7561390790732733,79.83009756495744,0.9354339120751096
79e54d03-0f0f-41f8-a6a8-d6e2dbf7e012,XGBoost,,"{""15"": {""n_estimators"": 75, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 30, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.1414114236831665, ""RMSE_15m"": 0.2885871923018635, ""sMAPE_15m"": 121.38734307214914, ""R2_15m"": 0.9935872921847779, ""MAE_30m"": 0.2102179080247879, ""RMSE_30m"": 0.4880927370474755, ""sMAPE_30m"": 121.33261699105893, ""R2_30m"": 0.9816909173457599, ""MAE_avg"": 0.1758146658539772, ""RMSE_avg"": 0.3883399646746695, ""sMAPE_avg"": 121.35998003160404, ""R2_avg"": 0.9876391047652688}","{""MAE_15m"": 0.14307239651679993, ""RMSE_15m"": 0.23048214146130075, ""sMAPE_15m"": 75.07770131432503, ""R2_15m"": 0.9957785294173529, ""MAE_30m"": 0.20212222635746002, ""RMSE_30m"": 0.526922467402481, ""sMAPE_30m"": 77.15425788850294, ""R2_30m"": 0.9781349290217194, ""MAE_avg"": 0.17259731143712997, ""RMSE_avg"": 0.3787023044318909, ""sMAPE_avg"": 76.11597960141398, ""R2_avg"": 0.9869567292195361}",0.1414114236831665,0.2885871923018635,121.38734307214914,0.9935872921847779,0.2102179080247879,0.4880927370474755,121.33261699105893,0.9816909173457599,0.1758146658539772,0.3883399646746695,121.35998003160404,0.9876391047652688,0.14307239651679993,0.23048214146130075,75.07770131432503,0.9957785294173529,0.20212222635746002,0.526922467402481,77.15425788850294,0.9781349290217194,0.17259731143712997,0.3787023044318909,76.11597960141398,0.9869567292195361
7ceee0a4-350f-401d-82a8-2bda9832268e,XGBoost,,"{""15"": {""n_estimators"": 3, ""max_depth"": 8, ""learning_rate"": 0.04990244844974443, ""subsample"": 0.7392344508904953, ""colsample_bytree"": 0.9102215841285398, ""min_child_weight"": 4, ""reg_lambda"": 1.727002776724, ""gamma"": 0.020802668494436127, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 1, ""max_depth"": 8, ""learning_rate"": 0.04990244844974443, ""subsample"": 0.7392344508904953, ""colsample_bytree"": 0.9102215841285398, ""min_child_weight"": 4, ""reg_lambda"": 1.727002776724, ""gamma"": 0.020802668494436127, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.15628261864185333, ""RMSE_15m"": 0.1996787034814981, ""sMAPE_15m"": 2.0786334901321624, ""R2_15m"": -0.029895468535965808, ""MAE_30m"": 0.15850485861301422, ""RMSE_30m"": 0.2025696333176785, ""sMAPE_30m"": 2.1125309684784774, ""R2_30m"": -0.04378433927518488, ""MAE_avg"": 0.15739373862743378, ""RMSE_avg"": 0.2011241683995883, ""sMAPE_avg"": 2.09558222930532, ""R2_avg"": -0.036839903905575344}","{""MAE_15m"": 0.2085905820131302, ""RMSE_15m"": 0.26020531979157885, ""sMAPE_15m"": 2.792999921799323, ""R2_15m"": -0.053490554117449296, ""MAE_30m"": 0.20790542662143707, ""RMSE_30m"": 0.256429343151255, ""sMAPE_30m"": 2.782934366482737, ""R2_30m"": -0.03849160006013408, ""MAE_avg"": 0.20824800431728363, ""RMSE_avg"": 0.2583173314714169, ""sMAPE_avg"": 2.78796714414103, ""R2_avg"": -0.04599107708879169}",0.15628261864185333,0.1996787034814981,2.0786334901321624,-0.029895468535965808,0.15850485861301422,0.2025696333176785,2.1125309684784774,-0.04378433927518488,0.15739373862743378,0.2011241683995883,2.09558222930532,-0.036839903905575344,0.2085905820131302,0.26020531979157885,2.792999921799323,-0.053490554117449296,0.20790542662143707,0.256429343151255,2.782934366482737,-0.03849160006013408,0.20824800431728363,0.2583173314714169,2.78796714414103,-0.04599107708879169
7f1a43fb-9559-4d4c-af83-aadca7fd6686,XGBoost,,"{""15"": {""n_estimators"": 63, ""max_depth"": 2, ""learning_rate"": 0.11750339105581886, ""subsample"": 0.6014562981232444, ""colsample_bytree"": 0.9934384626352483, ""min_child_weight"": 8, ""reg_lambda"": 19.56551112533575, ""gamma"": 3.746733168204598, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 44, ""max_depth"": 2, ""learning_rate"": 0.11750339105581886, ""subsample"": 0.6014562981232444, ""colsample_bytree"": 0.9934384626352483, ""min_child_weight"": 8, ""reg_lambda"": 19.56551112533575, ""gamma"": 3.746733168204598, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.29046210646629333, ""RMSE_15m"": 0.5102199123320498, ""sMAPE_15m"": 12.858443226046814, ""R2_15m"": 0.9124661943168426, ""MAE_30m"": 0.411727637052536, ""RMSE_30m"": 0.7104645717574334, ""sMAPE_30m"": 15.226144223054211, ""R2_30m"": 0.8312825883585535, ""MAE_avg"": 0.3510948717594147, ""RMSE_avg"": 0.6103422420447415, ""sMAPE_avg"": 14.042293724550513, ""R2_avg"": 0.8718743913376981}","{""MAE_15m"": 0.3019481599330902, ""RMSE_15m"": 0.6310484281068325, ""sMAPE_15m"": 58.37419890522876, ""R2_15m"": 0.9433628155238222, ""MAE_30m"": 0.42487192153930664, ""RMSE_30m"": 0.8485128056667517, ""sMAPE_30m"": 61.06541962311868, ""R2_30m"": 0.8978644173540757, ""MAE_avg"": 0.3634100407361984, ""RMSE_avg"": 0.7397806168867921, ""sMAPE_avg"": 59.71980926417372, ""R2_avg"": 0.9206136164389489}",0.29046210646629333,0.5102199123320498,12.858443226046814,0.9124661943168426,0.411727637052536,0.7104645717574334,15.226144223054211,0.8312825883585535,0.3510948717594147,0.6103422420447415,14.042293724550513,0.8718743913376981,0.3019481599330902,0.6310484281068325,58.37419890522876,0.9433628155238222,0.42487192153930664,0.8485128056667517,61.06541962311868,0.8978644173540757,0.3634100407361984,0.7397806168867921,59.71980926417372,0.9206136164389489
ade6f3b3-abdd-4343-9b96-3007337822ac,XGBoost,,"{""15"": {""n_estimators"": 391, ""max_depth"": 5, ""learning_rate"": 0.015252697030515175, ""subsample"": 0.9208787923016158, ""colsample_bytree"": 0.6298202574719083, ""min_child_weight"": 10, ""reg_lambda"": 3.5416296712651336, ""gamma"": 0.993578407670862, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.015252697030515175, ""subsample"": 0.9208787923016158, ""colsample_bytree"": 0.6298202574719083, ""min_child_weight"": 10, ""reg_lambda"": 3.5416296712651336, ""gamma"": 0.993578407670862, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.04767760634422302, ""RMSE_15m"": 0.058629630944089246, ""sMAPE_15m"": 0.6748975416338754, ""R2_15m"": -5.226518154998389, ""MAE_30m"": 0.10369280725717545, ""RMSE_30m"": 0.15095882089456988, ""sMAPE_30m"": 1.4837573089416034, ""R2_30m"": -39.99412246639712, ""MAE_avg"": 0.07568520680069923, ""RMSE_avg"": 0.10479422591932956, ""sMAPE_avg"": 1.0793274252877394, ""R2_avg"": -22.610320310697755}","{""MAE_15m"": 0.20709210634231567, ""RMSE_15m"": 0.8114049207535817, ""sMAPE_15m"": 135.20250565809718, ""R2_15m"": 0.9383915156842957, ""MAE_30m"": 0.41952139139175415, ""RMSE_30m"": 1.3629406610139898, ""sMAPE_30m"": 137.63458214218335, ""R2_30m"": 0.8247753049903861, ""MAE_avg"": 0.3133067488670349, ""RMSE_avg"": 1.0871727908837858, ""sMAPE_avg"": 136.41854390014026, ""R2_avg"": 0.8815834103373409}",0.04767760634422302,0.058629630944089246,0.6748975416338754,-5.226518154998389,0.10369280725717545,0.15095882089456988,1.4837573089416034,-39.99412246639712,0.07568520680069923,0.10479422591932956,1.0793274252877394,-22.610320310697755,0.20709210634231567,0.8114049207535817,135.20250565809718,0.9383915156842957,0.41952139139175415,1.3629406610139898,137.63458214218335,0.8247753049903861,0.3133067488670349,1.0871727908837858,136.41854390014026,0.8815834103373409
cc74202d-eb54-4e29-886f-e08d0f0ba1cd,XGBoost,,"{""15"": {""n_estimators"": 13, ""max_depth"": 8, ""learning_rate"": 0.18043311207136256, ""subsample"": 0.9233589392465844, ""colsample_bytree"": 0.7218455076693483, ""min_child_weight"": 1, ""reg_lambda"": 1.8141523033666782, ""gamma"": 2.2007624686980067, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 16, ""max_depth"": 8, ""learning_rate"": 0.18043311207136256, ""subsample"": 0.9233589392465844, ""colsample_bytree"": 0.7218455076693483, ""min_child_weight"": 1, ""reg_lambda"": 1.8141523033666782, ""gamma"": 2.2007624686980067, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.24651937186717987, ""RMSE_15m"": 0.41483053915536977, ""sMAPE_15m"": 3.456273553219516, ""R2_15m"": -0.008854630768428073, ""MAE_30m"": 0.22586454451084137, ""RMSE_30m"": 0.27713598609143647, ""sMAPE_30m"": 3.0393001959365122, ""R2_30m"": -0.019113817542071754, ""MAE_avg"": 0.23619195818901062, ""RMSE_avg"": 0.3459832626234031, ""sMAPE_avg"": 3.247786874578014, ""R2_avg"": -0.013984224155249914}","{""MAE_15m"": 0.2462431788444519, ""RMSE_15m"": 0.3564922772128805, ""sMAPE_15m"": 3.3772419966936607, ""R2_15m"": -0.05767984057553499, ""MAE_30m"": 0.23674516379833221, ""RMSE_30m"": 0.34481296050978044, ""sMAPE_30m"": 3.2430675025168934, ""R2_30m"": -0.0026645966894034423, ""MAE_avg"": 0.24149417132139206, ""RMSE_avg"": 0.3506526188613305, ""sMAPE_avg"": 3.3101547496052772, ""R2_avg"": -0.030172218632469217}",0.24651937186717987,0.41483053915536977,3.456273553219516,-0.008854630768428073,0.22586454451084137,0.27713598609143647,3.0393001959365122,-0.019113817542071754,0.23619195818901062,0.3459832626234031,3.247786874578014,-0.013984224155249914,0.2462431788444519,0.3564922772128805,3.3772419966936607,-0.05767984057553499,0.23674516379833221,0.34481296050978044,3.2430675025168934,-0.0026645966894034423,0.24149417132139206,0.3506526188613305,3.3101547496052772,-0.030172218632469217
e2387f36-6cbe-43de-84b4-539f74567499,XGBoost,,"{""15"": {""n_estimators"": 107, ""max_depth"": 6, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.8583425762812965, ""colsample_bytree"": 0.9853976059611449, ""min_child_weight"": 6, ""reg_lambda"": 0.26510813557088597, ""gamma"": 0.22953602183403587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 130, ""max_depth"": 6, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.8583425762812965, ""colsample_bytree"": 0.9853976059611449, ""min_child_weight"": 6, ""reg_lambda"": 0.26510813557088597, ""gamma"": 0.22953602183403587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.2973192632198334, ""RMSE_15m"": 0.34292138539463257, ""sMAPE_15m"": 4.555570271085607, ""R2_15m"": 0.68898723432393, ""MAE_30m"": 0.3771340847015381, ""RMSE_30m"": 0.4714378542574457, ""sMAPE_30m"": 5.7491880315864865, ""R2_30m"": 0.38314785349483804, ""MAE_avg"": 0.33722667396068573, ""RMSE_avg"": 0.4071796198260391, ""sMAPE_avg"": 5.152379151336047, ""R2_avg"": 0.536067543909384}","{""MAE_15m"": 0.3907090425491333, ""RMSE_15m"": 0.4808089439789184, ""sMAPE_15m"": 5.99061543511919, ""R2_15m"": 0.44259195820434993, ""MAE_30m"": 0.5375233292579651, ""RMSE_30m"": 0.6329286492272163, ""sMAPE_30m"": 8.230580096431169, ""R2_30m"": 0.030970882707858305, ""MAE_avg"": 0.4641161859035492, ""RMSE_avg"": 0.5568687966030673, ""sMAPE_avg"": 7.110597765775179, ""R2_avg"": 0.23678142045610412}",0.2973192632198334,0.34292138539463257,4.555570271085607,0.68898723432393,0.3771340847015381,0.4714378542574457,5.7491880315864865,0.38314785349483804,0.33722667396068573,0.4071796198260391,5.152379151336047,0.536067543909384,0.3907090425491333,0.4808089439789184,5.99061543511919,0.44259195820434993,0.5375233292579651,0.6329286492272163,8.230580096431169,0.030970882707858305,0.4641161859035492,0.5568687966030673,7.110597765775179,0.23678142045610412
