device,best_model,best_params,selected_by,scaler_type,winsorized_feature_count,VAL_MAE_15m,VAL_RMSE_15m,VAL_sMAPE_15m,VAL_R2_15m,VAL_MAE_30m,VAL_RMSE_30m,VAL_sMAPE_30m,VAL_R2_30m,VAL_MAE_avg,VAL_RMSE_avg,VAL_sMAPE_avg,VAL_R2_avg,TEST_MAE_15m,TEST_RMSE_15m,TEST_sMAPE_15m,TEST_R2_15m,TEST_MAE_30m,TEST_RMSE_30m,TEST_sMAPE_30m,TEST_R2_30m,TEST_MAE_avg,TEST_RMSE_avg,TEST_sMAPE_avg,TEST_R2_avg
10020b75-e523-45b8-8905-4763865d6e19,XGBoost,"{""15"": {""n_estimators"": 40, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 44, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.4547992944717407,0.6924156751487478,0.45239451035708217,0.43941577527754117,0.561130702495575,0.7852170550586587,0.5584032970680521,0.2781211984043742,0.5079649984836578,0.7388163651037032,0.5053989037125671,0.3587684868409577,0.7427427768707275,3.8303603516221303,0.8341242768270238,-24.308862213446165,0.7592567801475525,3.7753978241734902,0.8556145882187646,-23.864984436810655,0.75099977850914,3.8028790878978103,0.8448694325228943,-24.08692332512841
43509ccb-0613-415f-9115-b9a1732a9c0c,XGBoost,"{""15"": {""n_estimators"": 118, ""max_depth"": 3, ""learning_rate"": 0.048741242318099516, ""subsample"": 0.6638123593227387, ""colsample_bytree"": 0.9483922522342193, ""min_child_weight"": 4, ""reg_lambda"": 0.03163149849577233, ""gamma"": 3.6904917106311634, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 136, ""max_depth"": 3, ""learning_rate"": 0.048741242318099516, ""subsample"": 0.6638123593227387, ""colsample_bytree"": 0.9483922522342193, ""min_child_weight"": 4, ""reg_lambda"": 0.03163149849577233, ""gamma"": 3.6904917106311634, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.6875262260437012,4.57729772182279,6.614355890676163,0.9741904387788978,3.1573524475097656,8.397923312748032,9.946834680840139,0.9129898471011937,2.4224393367767334,6.487610517285411,8.280595285758151,0.9435901429400457,3.199279308319092,6.417799647327144,9.39035377393234,0.9517474492504654,6.629171371459961,11.543638279017447,16.50086992905635,0.8442200215987117,4.914225339889526,8.980718963172295,12.945611851494345,0.8979837354245885
684ce2ca-716e-47f0-a3b8-5cc60395f4a2,XGBoost,"{""15"": {""n_estimators"": 180, ""max_depth"": 3, ""learning_rate"": 0.051050115677601926, ""subsample"": 0.6638123593227387, ""colsample_bytree"": 0.8964771853098963, ""min_child_weight"": 6, ""reg_lambda"": 7.236464581376934, ""gamma"": 3.536973903006966, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 111, ""max_depth"": 3, ""learning_rate"": 0.051050115677601926, ""subsample"": 0.6638123593227387, ""colsample_bytree"": 0.8964771853098963, ""min_child_weight"": 6, ""reg_lambda"": 7.236464581376934, ""gamma"": 3.536973903006966, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.9188863039016724,3.921248062906708,6.295124019116599,0.9502698380181358,3.293327569961548,6.383793469503795,10.211084894979923,0.8680433929132445,2.60610693693161,5.152520766205251,8.253104457048261,0.9091566154656902,1.7294665575027466,3.9335708390206046,4.919545150338499,0.9363305279956602,3.0373735427856445,6.507002066790574,8.469248573339273,0.8261496796495746,2.3834200501441956,5.220286452905589,6.694396861838886,0.8812401038226174
788824e1-39d8-468d-baa1-c0649a20fb08,XGBoost,"{""15"": {""n_estimators"": 560, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 464, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.9875420331954956,3.365153466135976,16.34475467992542,0.9896467949695869,3.1330220699310303,8.021035671571902,18.182460682792147,0.9412771684780163,2.560282051563263,5.6930945688539385,17.263607681358785,0.9654619817238016,2.4891061782836914,5.644214449641335,5.458070850131936,0.9498806914829934,3.6995632648468018,8.625961471262837,8.045492371303288,0.8829331849202511,3.0943347215652466,7.135087960452086,6.751781610717612,0.9164069382016222
79e54d03-0f0f-41f8-a6a8-d6e2dbf7e012,XGBoost,"{""15"": {""n_estimators"": 352, ""max_depth"": 4, ""learning_rate"": 0.024423270176764048, ""subsample"": 0.6857486542395244, ""colsample_bytree"": 0.8901261882154125, ""min_child_weight"": 3, ""reg_lambda"": 0.07341932500560953, ""gamma"": 0.2254704704908792, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 263, ""max_depth"": 4, ""learning_rate"": 0.024423270176764048, ""subsample"": 0.6857486542395244, ""colsample_bytree"": 0.8901261882154125, ""min_child_weight"": 3, ""reg_lambda"": 0.07341932500560953, ""gamma"": 0.2254704704908792, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.821076512336731,1.2836661004394005,2.0751173364684186,0.997624107564472,1.403838038444519,2.6021627014451805,3.6650739564194845,0.9902383937327578,1.112457275390625,1.9429144009422905,2.8700956464439518,0.9939312506486149,1.1831181049346924,1.8800542738364765,2.7740482540312814,0.9956954925554572,1.821297526359558,4.355346130560944,4.6616268479200285,0.9770696582025031,1.5022078156471252,3.1177002021987104,3.7178375509756547,0.9863825753789801
7ceee0a4-350f-401d-82a8-2bda9832268e,XGBoost,"{""15"": {""n_estimators"": 1, ""max_depth"": 8, ""learning_rate"": 0.08960785365368121, ""subsample"": 0.8394633936788146, ""colsample_bytree"": 0.6624074561769746, ""min_child_weight"": 2, ""reg_lambda"": 0.01555019165426488, ""gamma"": 4.330880728874676, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 1, ""max_depth"": 8, ""learning_rate"": 0.08960785365368121, ""subsample"": 0.8394633936788146, ""colsample_bytree"": 0.6624074561769746, ""min_child_weight"": 2, ""reg_lambda"": 0.01555019165426488, ""gamma"": 4.330880728874676, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.9257501363754272,2.54567676277085,2.5781530290778143,-0.045881457881554955,1.9835920333862305,2.607937536790477,2.6550952918178874,-0.07632969863990668,1.9546710848808289,2.5768071497806635,2.616624160447851,-0.06110557826073082,1.9877537488937378,2.5285099410770058,2.6747912567997645,-0.015065063921678501,1.9872503280639648,2.517432185664139,2.673410274048169,-0.015798303017201754,1.9875020384788513,2.5229710633705724,2.674100765423967,-0.015431683469440127
7f1a43fb-9559-4d4c-af83-aadca7fd6686,XGBoost,"{""15"": {""n_estimators"": 69, ""max_depth"": 2, ""learning_rate"": 0.10099585334168883, ""subsample"": 0.6039223016916593, ""colsample_bytree"": 0.8965493720698288, ""min_child_weight"": 7, ""reg_lambda"": 19.90331362835953, ""gamma"": 3.5826345803948954, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 44, ""max_depth"": 2, ""learning_rate"": 0.10099585334168883, ""subsample"": 0.6039223016916593, ""colsample_bytree"": 0.8965493720698288, ""min_child_weight"": 7, ""reg_lambda"": 19.90331362835953, ""gamma"": 3.5826345803948954, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.096135377883911,4.474348496050719,4.378641618771295,0.9252810045089231,3.102442979812622,6.841056119352114,5.78446270855366,0.8252525513476898,2.5992891788482666,5.657702307701417,5.081552163662478,0.8752667779283065,2.703744411468506,5.811918824376557,55.4688391929105,0.9642747135550277,4.231907367706299,8.986464176254934,57.47043260543339,0.914757956739346,3.4678258895874023,7.399191500315745,56.46963589917195,0.9395163351471869
ade6f3b3-abdd-4343-9b96-3007337822ac,XGBoost,"{""15"": {""n_estimators"": 45, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 31, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.6121994853019714,0.7856028031860498,0.8009029489859669,-0.26877009568750587,0.9153134822845459,1.1364566985951015,1.2021897853946968,-1.6311856561828213,0.7637564837932587,0.9610297508905756,1.0015463671903317,-0.9499778759351636,3.328582763671875,7.5748173052722505,32.8773061217962,0.9444940486788119,5.914187431335449,13.286155458968663,42.519801665597925,0.8277829495415517,4.621385097503662,10.430486382120456,37.69855389369707,0.8861384991101818
cc74202d-eb54-4e29-886f-e08d0f0ba1cd,XGBoost,"{""15"": {""n_estimators"": 81, ""max_depth"": 2, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.6014301271458979, ""colsample_bytree"": 0.782646706199276, ""min_child_weight"": 5, ""reg_lambda"": 19.575094459216185, ""gamma"": 3.5117174227195105, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 196, ""max_depth"": 2, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.6014301271458979, ""colsample_bytree"": 0.782646706199276, ""min_child_weight"": 5, ""reg_lambda"": 19.575094459216185, ""gamma"": 3.5117174227195105, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.6734566688537598,3.5518374241404143,2.331075378341207,-0.21285971412521154,1.4658539295196533,2.0308778862128802,1.9518004219805933,-0.4202153107340565,1.5696552991867065,2.7913576551766472,2.1414379001609003,-0.316537512429634,1.6216028928756714,2.3505853289233736,2.1676801428096986,-0.12195076000849148,1.6353596448898315,2.327751590558192,2.1861559840668487,-0.11413801025950288,1.6284812688827515,2.3391684597407827,2.176918063438274,-0.11804438513399718
e2387f36-6cbe-43de-84b4-539f74567499,XGBoost,"{""15"": {""n_estimators"": 796, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 405, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.470501184463501,3.2082716370302338,3.202592339667708,0.492273227576172,3.404409885406494,4.019265035371585,4.45102603425289,0.2565036844587265,2.9374555349349976,3.613768336200909,3.8268091869602987,0.37438845601744924,2.715350866317749,3.468255222534128,3.509400494497175,0.2260501714153781,3.3303918838500977,3.9922810224414307,4.306597976481075,-0.025447991841337725,3.0228713750839233,3.7302681224877796,3.907999235489125,0.10030108978702018
