device,best_model,best_params,selected_by,scaler_type,winsorized_feature_count,VAL_MAE_15m,VAL_RMSE_15m,VAL_sMAPE_15m,VAL_R2_15m,VAL_MAE_30m,VAL_RMSE_30m,VAL_sMAPE_30m,VAL_R2_30m,VAL_MAE_avg,VAL_RMSE_avg,VAL_sMAPE_avg,VAL_R2_avg,TEST_MAE_15m,TEST_RMSE_15m,TEST_sMAPE_15m,TEST_R2_15m,TEST_MAE_30m,TEST_RMSE_30m,TEST_sMAPE_30m,TEST_R2_30m,TEST_MAE_avg,TEST_RMSE_avg,TEST_sMAPE_avg,TEST_R2_avg
10020b75-e523-45b8-8905-4763865d6e19,XGBoost,"{""15"": {""n_estimators"": 24, ""max_depth"": 8, ""learning_rate"": 0.19738042114047463, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.7652027460142048, ""min_child_weight"": 5, ""reg_lambda"": 18.349301005712068, ""gamma"": 3.3290518711964587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 20, ""max_depth"": 8, ""learning_rate"": 0.19738042114047463, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.7652027460142048, ""min_child_weight"": 5, ""reg_lambda"": 18.349301005712068, ""gamma"": 3.3290518711964587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,5.393029591528731e+20,inf,200.0,-inf,3.4191989837192076e+20,inf,200.0,-inf,4.406114287623969e+20,inf,200.0,-inf,5.270175967662435e+20,inf,200.0,-inf,3.3396432481454286e+20,inf,200.0,-inf,4.304909607903932e+20,inf,200.0,-inf
43509ccb-0613-415f-9115-b9a1732a9c0c,XGBoost,"{""15"": {""n_estimators"": 31, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 39, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.1153833866119385,4.6427504684434036,140.16589850455998,0.925247014632298,2.7315492630004883,6.355077992942865,141.1326838286493,0.8599382387565098,2.4234663248062134,5.498914230693135,140.64929116660466,0.8925926266944039,3.3673901557922363,6.031573825503589,114.72897370574432,0.886888550837016,3.9910507202148438,7.396539559471982,115.72578825174615,0.8294358634911974,3.67922043800354,6.714056692487786,115.22738097874523,0.8581622071641066
684ce2ca-716e-47f0-a3b8-5cc60395f4a2,XGBoost,"{""15"": {""n_estimators"": 22, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 21, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.8768988251686096,3.033259875766992,35.41987984105532,0.4547535630860443,1.1077789068222046,3.549571218250883,46.50809182520667,0.25333515606472246,0.9923388659954071,3.2914155470089375,40.96398583313099,0.3540443595753834,0.7479827404022217,3.020878144732062,37.31970718261634,0.3691848448736136,0.989579975605011,3.522780126583472,49.20907387236571,0.14269867463160701,0.8687813580036163,3.271829135657767,43.264390527491024,0.2559417597526103
788824e1-39d8-468d-baa1-c0649a20fb08,XGBoost,"{""15"": {""n_estimators"": 142, ""max_depth"": 8, ""learning_rate"": 0.07139614686948192, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.6061470949312417, ""min_child_weight"": 5, ""reg_lambda"": 0.011219967035034627, ""gamma"": 4.8806994992899755, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 63, ""max_depth"": 8, ""learning_rate"": 0.07139614686948192, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.6061470949312417, ""min_child_weight"": 5, ""reg_lambda"": 0.011219967035034627, ""gamma"": 4.8806994992899755, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.83664608001709,5.529025907624472,21.00087939406663,0.7630238386516663,3.3911733627319336,6.3778114851098895,30.40135715130467,0.6889981807738387,3.1139097213745117,5.953418696367181,25.701118272685648,0.7260110097127526,3.6310579776763916,6.197484755226088,30.27800010402304,0.679656645705388,4.108420372009277,6.895919046320672,38.69445483622778,0.6032818765927875,3.8697391748428345,6.54670190077338,34.48622747012541,0.6414692611490878
79e54d03-0f0f-41f8-a6a8-d6e2dbf7e012,XGBoost,"{""15"": {""n_estimators"": 128, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 90, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.0527260303497314,3.998553849107988,27.539029807855908,0.7581691239383778,2.228487730026245,4.200245604827073,36.52911901351115,0.7355484791537188,2.1406068801879883,4.099399726967531,32.03407441068353,0.7468588015460482,3.381364583969116,5.2003903462545935,46.27097971945264,0.6180617463323679,3.1646339893341064,5.0896831730114345,33.45233270961573,0.6343432662361081,3.2729992866516113,5.1450367596330135,39.861656214534186,0.626202506284238
7ceee0a4-350f-401d-82a8-2bda9832268e,XGBoost,"{""15"": {""n_estimators"": 137, ""max_depth"": 5, ""learning_rate"": 0.03647316284911211, ""subsample"": 0.7164916560792167, ""colsample_bytree"": 0.8447411578889518, ""min_child_weight"": 2, ""reg_lambda"": 0.09212515846231674, ""gamma"": 1.8318092164684585, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 15, ""max_depth"": 5, ""learning_rate"": 0.03647316284911211, ""subsample"": 0.7164916560792167, ""colsample_bytree"": 0.8447411578889518, ""min_child_weight"": 2, ""reg_lambda"": 0.09212515846231674, ""gamma"": 1.8318092164684585, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,4.7905802726745605,5.914001867671358,32.45453899199564,0.08047354142520957,5.0775675773620605,6.065283696646084,34.65345514805176,-0.01302420321418385,4.9340739250183105,5.989642782158721,33.5539970700237,0.03372466910551286,5.534438610076904,6.429313713694609,37.279804874478046,-0.006448156253362924,5.5427350997924805,6.429346346698145,37.35682131447571,-0.01634986236434477,5.538586854934692,6.429330030196377,37.31831309447688,-0.011399009308853847
7f1a43fb-9559-4d4c-af83-aadca7fd6686,XGBoost,"{""15"": {""n_estimators"": 14, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 28, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,4.912976264953613,6.353383233807402,46.565988009850415,0.2004774553118459,4.873471736907959,6.419992286938939,46.17919005288269,0.18254113175238174,4.893224000930786,6.386687760373171,46.37258903136655,0.19150929353211382,3.789376974105835,5.183813416714248,85.03418659634137,0.5044268844367898,3.826681613922119,5.294627745369464,86.12333328521201,0.48274398958858067,3.808029294013977,5.239220581041856,85.57875994077669,0.49358543701268526
ade6f3b3-abdd-4343-9b96-3007337822ac,XGBoost,"{""15"": {""n_estimators"": 13, ""max_depth"": 8, ""learning_rate"": 0.058080112585801306, ""subsample"": 0.7471253382917126, ""colsample_bytree"": 0.6684815593910434, ""min_child_weight"": 7, ""reg_lambda"": 19.90331362835953, ""gamma"": 3.592932042762807, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 11, ""max_depth"": 8, ""learning_rate"": 0.058080112585801306, ""subsample"": 0.7471253382917126, ""colsample_bytree"": 0.6684815593910434, ""min_child_weight"": 7, ""reg_lambda"": 19.90331362835953, ""gamma"": 3.592932042762807, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.997061848640442,3.207599919369125,4.733032550458966,0.02814431251323568,2.0692875385284424,3.2657057464692025,4.914378906347362,-0.0037733786725302476,2.033174693584442,3.2366528329191637,4.823705728403164,0.012185466920352717,13.908385276794434,15.632752959344385,131.03033226369658,0.2775925463855956,15.941329956054688,18.197630273159024,132.85391869313517,0.014992398176514876,14.92485761642456,16.915191616251704,131.94212547841587,0.14629247228105524
cc74202d-eb54-4e29-886f-e08d0f0ba1cd,XGBoost,"{""15"": {""n_estimators"": 62, ""max_depth"": 2, ""learning_rate"": 0.0660594393301717, ""subsample"": 0.9995807366563277, ""colsample_bytree"": 0.7939797031748879, ""min_child_weight"": 6, ""reg_lambda"": 19.28154852135865, ""gamma"": 3.3646373566798538, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 36, ""max_depth"": 2, ""learning_rate"": 0.0660594393301717, ""subsample"": 0.9995807366563277, ""colsample_bytree"": 0.7939797031748879, ""min_child_weight"": 6, ""reg_lambda"": 19.28154852135865, ""gamma"": 3.3646373566798538, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,12.458127975463867,14.053699503211334,35.65850064474519,0.05658622890761833,12.596488952636719,14.257110427920036,36.089571579802225,0.017728340122726616,12.527308464050293,14.155404965565685,35.87403611227371,0.03715728451517247,11.226336479187012,13.164744627171194,34.02399449416543,-0.08751212418279386,11.45545768737793,13.130412411746216,34.80103128216151,-0.056822798113083106,11.34089708328247,13.147578519458705,34.41251288816347,-0.07216746114793848
e2387f36-6cbe-43de-84b4-539f74567499,XGBoost,"{""15"": {""n_estimators"": 103, ""max_depth"": 6, ""learning_rate"": 0.07022832608720574, ""subsample"": 0.7078349435778688, ""colsample_bytree"": 0.886588474674238, ""min_child_weight"": 5, ""reg_lambda"": 0.18513778295403222, ""gamma"": 0.07833752085340584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 134, ""max_depth"": 6, ""learning_rate"": 0.07022832608720574, ""subsample"": 0.7078349435778688, ""colsample_bytree"": 0.886588474674238, ""min_child_weight"": 5, ""reg_lambda"": 0.18513778295403222, ""gamma"": 0.07833752085340584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.4310725927352905,1.8912460316013169,19.51983725571092,0.7045768869720814,2.0048153400421143,2.7357229343634737,25.989307654447302,0.38496899296822573,1.7179439663887024,2.3134844829823953,22.754572455079114,0.5447729399701535,2.3696446418762207,3.150814701870369,30.958271780634533,0.38769078874440877,3.2094497680664062,4.001306082163571,41.107818231965084,0.012764486876492565,2.7895472049713135,3.57606039201697,36.03304500629981,0.20022763781045066
