device,best_model,best_params,selected_by,scaler_type,winsorized_feature_count,VAL_MAE_15m,VAL_RMSE_15m,VAL_sMAPE_15m,VAL_R2_15m,VAL_MAE_30m,VAL_RMSE_30m,VAL_sMAPE_30m,VAL_R2_30m,VAL_MAE_avg,VAL_RMSE_avg,VAL_sMAPE_avg,VAL_R2_avg,TEST_MAE_15m,TEST_RMSE_15m,TEST_sMAPE_15m,TEST_R2_15m,TEST_MAE_30m,TEST_RMSE_30m,TEST_sMAPE_30m,TEST_R2_30m,TEST_MAE_avg,TEST_RMSE_avg,TEST_sMAPE_avg,TEST_R2_avg
10020b75-e523-45b8-8905-4763865d6e19,XGBoost,"{""15"": {""n_estimators"": 29, ""max_depth"": 2, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.6014301271458979, ""colsample_bytree"": 0.782646706199276, ""min_child_weight"": 5, ""reg_lambda"": 19.575094459216185, ""gamma"": 3.5117174227195105, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 31, ""max_depth"": 2, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.6014301271458979, ""colsample_bytree"": 0.782646706199276, ""min_child_weight"": 5, ""reg_lambda"": 19.575094459216185, ""gamma"": 3.5117174227195105, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.435530185699463,4.099489803669552,4.03779316748183,-0.1378495990207833,1.4331995248794556,4.091731381859511,4.030270288938865,-0.1335468449619952,1.4343648552894592,4.095610592764531,4.034031728210348,-0.13569822199138926,1.407065749168396,4.007579536434021,3.9775452658020907,-0.15191098443301776,1.3327020406723022,3.7446137210479855,3.8007944623720924,-0.1275499977551524,1.3698838949203491,3.8760966287410037,3.8891698640870915,-0.13973049109408509
43509ccb-0613-415f-9115-b9a1732a9c0c,XGBoost,"{""15"": {""n_estimators"": 222, ""max_depth"": 3, ""learning_rate"": 0.03284434751918044, ""subsample"": 0.8627139376969948, ""colsample_bytree"": 0.9881259105415678, ""min_child_weight"": 6, ""reg_lambda"": 0.35254128784755845, ""gamma"": 3.6341836432015238, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 170, ""max_depth"": 3, ""learning_rate"": 0.03284434751918044, ""subsample"": 0.8627139376969948, ""colsample_bytree"": 0.9881259105415678, ""min_child_weight"": 6, ""reg_lambda"": 0.35254128784755845, ""gamma"": 3.6341836432015238, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.5976795554161072,1.7725998164642869,137.02905660302912,0.9675054154028513,1.016697883605957,3.038967101651789,138.30924237562238,0.9044916011587395,0.8071887195110321,2.4057834590580383,137.66914948932575,0.9359985082807953,0.830170750617981,2.2032114647746375,109.87609077855043,0.9556846106310269,1.4003045558929443,3.501557957085825,111.48910874477218,0.8878587539887819,1.1152376532554626,2.852384710930231,110.68259976166131,0.9217716823099045
684ce2ca-716e-47f0-a3b8-5cc60395f4a2,XGBoost,"{""15"": {""n_estimators"": 24, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 18, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.3200119137763977,0.9639284062293296,192.91205398570784,0.478047696826594,0.4117426574230194,1.1561671562415583,194.35848343160686,0.24909915399257043,0.36587728559970856,1.0600477812354439,193.63526870865735,0.3635734254095822,0.27480947971343994,0.9631873983064182,194.75433047691777,0.4189154875140506,0.4098009467124939,1.1527646088262888,196.34537230069182,0.17017375050670236,0.3423052132129669,1.0579760035663535,195.5498513888048,0.2945446190103765
788824e1-39d8-468d-baa1-c0649a20fb08,XGBoost,"{""15"": {""n_estimators"": 129, ""max_depth"": 4, ""learning_rate"": 0.05339099525964086, ""subsample"": 0.6908556046603515, ""colsample_bytree"": 0.8685774205976221, ""min_child_weight"": 6, ""reg_lambda"": 0.27943501488472383, ""gamma"": 3.435570928215947, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 118, ""max_depth"": 4, ""learning_rate"": 0.05339099525964086, ""subsample"": 0.6908556046603515, ""colsample_bytree"": 0.8685774205976221, ""min_child_weight"": 6, ""reg_lambda"": 0.27943501488472383, ""gamma"": 3.435570928215947, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.5152314901351929,1.0617339794871556,121.1241966109295,0.9370154864398909,0.6306381225585938,1.3539958943990784,122.07434939564293,0.8987596400580116,0.5729348063468933,1.2078649369431171,121.59927300328621,0.9178875632489512,0.5853089690208435,1.199240718478798,88.74572395772219,0.9019961683975808,0.7293795943260193,1.4842176655155874,89.81197645206983,0.8498844879187339,0.6573442816734314,1.3417291919971928,89.278850204896,0.8759403281581574
79e54d03-0f0f-41f8-a6a8-d6e2dbf7e012,XGBoost,"{""15"": {""n_estimators"": 48, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 40, ""max_depth"": 3, ""learning_rate"": 0.18258230439200238, ""subsample"": 0.9100531293444458, ""colsample_bytree"": 0.9757995766256756, ""min_child_weight"": 9, ""reg_lambda"": 0.9412083349710854, ""gamma"": 4.609371175115584, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.7751400470733643,1.7628636329996874,126.45978243724186,0.9550805490880662,0.8978481888771057,1.8574932417611851,126.1771080588973,0.9503122491619027,0.836494117975235,1.8101784373804364,126.31844524806958,0.9526963991249844,1.1967426538467407,2.2163478043561367,79.88204462681925,0.9287910990298034,1.1331534385681152,2.3099490349171763,80.9221104356792,0.9234133781297963,1.164948046207428,2.2631484196366563,80.40207753124923,0.9261022385797999
7ceee0a4-350f-401d-82a8-2bda9832268e,XGBoost,"{""15"": {""n_estimators"": 8, ""max_depth"": 8, ""learning_rate"": 0.08960785365368121, ""subsample"": 0.8394633936788146, ""colsample_bytree"": 0.6624074561769746, ""min_child_weight"": 2, ""reg_lambda"": 0.01555019165426488, ""gamma"": 4.330880728874676, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 26, ""max_depth"": 8, ""learning_rate"": 0.08960785365368121, ""subsample"": 0.8394633936788146, ""colsample_bytree"": 0.6624074561769746, ""min_child_weight"": 2, ""reg_lambda"": 0.01555019165426488, ""gamma"": 4.330880728874676, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.0087454319000244,2.864612056703769,10.455441938783672,0.02366022853730554,1.96159029006958,2.6228531732567752,10.221554043273564,0.15367454601405728,1.9851678609848022,2.743732614980272,10.338497991028618,0.08866738727568141,2.092479705810547,2.8382254794810593,11.222956370439537,0.03189488637584603,2.147317409515381,2.995042519498432,11.47100367580748,-0.08012745777125696,2.119898557662964,2.9166339994897457,11.346980023123509,-0.024116285697705464
7f1a43fb-9559-4d4c-af83-aadca7fd6686,XGBoost,"{""15"": {""n_estimators"": 101, ""max_depth"": 2, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.6014301271458979, ""colsample_bytree"": 0.782646706199276, ""min_child_weight"": 5, ""reg_lambda"": 19.575094459216185, ""gamma"": 3.5117174227195105, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 135, ""max_depth"": 2, ""learning_rate"": 0.03325900508660437, ""subsample"": 0.6014301271458979, ""colsample_bytree"": 0.782646706199276, ""min_child_weight"": 5, ""reg_lambda"": 19.575094459216185, ""gamma"": 3.5117174227195105, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,2.4190003871917725,3.27751586607607,24.665073131944677,0.6389082885121404,2.515960216522217,3.549852373519115,24.896945751355222,0.5763480036124041,2.4674803018569946,3.4136841197975927,24.78100944164995,0.6076281460622723,2.041529893875122,3.0617972365605888,66.43319586066887,0.8384466209665884,2.2352921962738037,3.450123859338298,68.65172877725536,0.7951185996678722,2.138411045074463,3.255960547949443,67.54246231896212,0.8167826103172303
ade6f3b3-abdd-4343-9b96-3007337822ac,XGBoost,"{""15"": {""n_estimators"": 59, ""max_depth"": 2, ""learning_rate"": 0.031383486582584004, ""subsample"": 0.7759796818113129, ""colsample_bytree"": 0.7371462942987995, ""min_child_weight"": 4, ""reg_lambda"": 14.247803095487933, ""gamma"": 3.4526873695366698, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 63, ""max_depth"": 2, ""learning_rate"": 0.031383486582584004, ""subsample"": 0.7759796818113129, ""colsample_bytree"": 0.7371462942987995, ""min_child_weight"": 4, ""reg_lambda"": 14.247803095487933, ""gamma"": 3.4526873695366698, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.6501340270042419,0.994331926027897,6.097630367442813,0.03991249406428876,0.6589866876602173,0.991591296951507,6.174280841517648,0.04246360722392983,0.6545603573322296,0.992961611489702,6.13595560448023,0.0411880506441093,1.3332934379577637,1.6354267419719337,138.12554412397972,0.8788930697213085,1.5134785175323486,2.2917470975690812,140.35355333141564,0.7607501585576535,1.4233859777450562,1.9635869197705076,139.2395487276977,0.819821614139481
cc74202d-eb54-4e29-886f-e08d0f0ba1cd,XGBoost,"{""15"": {""n_estimators"": 10, ""max_depth"": 5, ""learning_rate"": 0.03647316284911211, ""subsample"": 0.7164916560792167, ""colsample_bytree"": 0.8447411578889518, ""min_child_weight"": 2, ""reg_lambda"": 0.09212515846231674, ""gamma"": 1.8318092164684585, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 1, ""max_depth"": 5, ""learning_rate"": 0.03647316284911211, ""subsample"": 0.7164916560792167, ""colsample_bytree"": 0.8447411578889518, ""min_child_weight"": 2, ""reg_lambda"": 0.09212515846231674, ""gamma"": 1.8318092164684585, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,1.3084334135055542,1.6274654319127404,11.376099477849037,-0.016813036686434968,1.3054667711257935,1.6336913595496587,11.369644337228154,-0.03677182212024288,1.3069500923156738,1.6305783957311997,11.372871907538595,-0.026792429403338924,1.0803635120391846,1.429299807486871,9.90263599157261,-0.00559304052577847,1.080556035041809,1.4390360047990147,9.89567764051733,-0.0005913087247539917,1.0804597735404968,1.4341679061429429,9.899156816044972,-0.0030921746252662308
e2387f36-6cbe-43de-84b4-539f74567499,XGBoost,"{""15"": {""n_estimators"": 23, ""max_depth"": 8, ""learning_rate"": 0.19738042114047463, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.7652027460142048, ""min_child_weight"": 5, ""reg_lambda"": 18.349301005712068, ""gamma"": 3.3290518711964587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 98, ""max_depth"": 8, ""learning_rate"": 0.19738042114047463, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.7652027460142048, ""min_child_weight"": 5, ""reg_lambda"": 18.349301005712068, ""gamma"": 3.3290518711964587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}",VAL_MAE_avg,standard,14,0.27894651889801025,0.537560013813984,1.7648261467321764,0.3440078033452235,0.31392595171928406,0.6151526502795095,1.9912503639486754,0.14096550890447845,0.29643623530864716,0.5763563320467467,1.8780382553404258,0.24248665612485099,0.5463216304779053,1.3224689547062358,3.235710578232714,0.13543257217720672,0.6042977571487427,1.4208468398331306,3.613256454976571,0.0020186845232074146,0.575309693813324,1.3716578972696833,3.424483516604642,0.06872562835020707
