number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_lambda,params_subsample,state
11,12.74215030670166,2026-02-23 03:12:27.040950,2026-02-23 03:12:27.472084,0 days 00:00:00.431134,0.9895680834513327,4.842465731220766,0.19550037029615172,2,10,1200,18.046579829698008,0.6068744601075835,COMPLETE
12,14.216537475585938,2026-02-23 03:12:27.472835,2026-02-23 03:12:27.924965,0 days 00:00:00.452130,0.9934384626352483,3.746733168204598,0.11750339105581896,2,8,1200,19.56551112533574,0.6014562981232444,COMPLETE
13,15.214122772216797,2026-02-23 03:12:27.925700,2026-02-23 03:12:28.489945,0 days 00:00:00.564245,0.8985218327841324,3.5663533787793638,0.047058086218168906,2,6,1200,19.903313628359584,0.6040569883749647,COMPLETE
14,13.574705123901367,2026-02-23 03:12:28.490707,2026-02-23 03:12:28.869542,0 days 00:00:00.378835,0.9968170717875128,4.980084946806068,0.12532664913471375,3,10,1000,7.236464581376933,0.6638123593227387,COMPLETE
15,14.476545333862305,2026-02-23 03:12:28.870285,2026-02-23 03:12:29.299670,0 days 00:00:00.429385,0.9377227911960423,3.776476080229373,0.11386044371678346,4,8,1000,6.149278333336055,0.6831504972549878,COMPLETE
16,15.584003448486328,2026-02-23 03:12:29.300404,2026-02-23 03:12:29.749490,0 days 00:00:00.449086,0.8682180570419546,3.197342331354389,0.05269736044105008,3,6,1000,7.823299310998012,0.6656653569178241,COMPLETE
17,13.409220695495605,2026-02-23 03:12:29.750214,2026-02-23 03:12:30.158574,0 days 00:00:00.408360,0.7791074799112863,4.356350023944869,0.12404066871939609,4,9,1000,2.499041709301236,0.6662904710516973,COMPLETE
18,14.8607177734375,2026-02-23 03:12:30.159314,2026-02-23 03:12:30.576076,0 days 00:00:00.416762,0.7961387950930277,4.134302769889695,0.07319546588004401,4,8,1000,2.699019108760359,0.755715522802903,COMPLETE
19,14.764444351196289,2026-02-23 03:12:30.576824,2026-02-23 03:12:31.116051,0 days 00:00:00.539227,0.7977648796509015,3.0114397512752067,0.030937346837782095,4,5,1200,0.42565806327028183,0.6571817083249452,COMPLETE
20,13.584918975830078,2026-02-23 03:12:31.116815,2026-02-23 03:12:31.435475,0 days 00:00:00.318660,0.7727431143998708,4.3187238532177235,0.14076099355609847,6,9,800,0.49697794419053193,0.7725786273745676,COMPLETE
21,13.836796760559082,2026-02-23 03:12:31.436205,2026-02-23 03:12:31.839773,0 days 00:00:00.403568,0.9509007769057463,4.956247039117949,0.13533125537725985,3,10,1000,10.020836849966614,0.6454621738753797,COMPLETE
22,14.949161529541016,2026-02-23 03:12:31.840602,2026-02-23 03:12:32.261623,0 days 00:00:00.421021,0.8804204252417901,4.971075710358378,0.06405305115712619,4,9,1000,3.6224013941560385,0.6995779135100956,COMPLETE
23,14.37982177734375,2026-02-23 03:12:32.262358,2026-02-23 03:12:32.719557,0 days 00:00:00.457199,0.956783631117864,4.159865256892557,0.10037805287227888,2,10,1200,9.019620540667498,0.6378586044297989,COMPLETE
24,14.167811393737793,2026-02-23 03:12:32.720386,2026-02-23 03:12:33.109188,0 days 00:00:00.388802,0.7316649530550162,4.522457264033608,0.14601735205600558,3,9,1000,1.5985071598203555,0.6372504419696073,COMPLETE
