device,model,reason,best_params,val_metrics,test_metrics,VAL_MAE_15m,VAL_RMSE_15m,VAL_sMAPE_15m,VAL_R2_15m,VAL_MAE_30m,VAL_RMSE_30m,VAL_sMAPE_30m,VAL_R2_30m,VAL_MAE_avg,VAL_RMSE_avg,VAL_sMAPE_avg,VAL_R2_avg,TEST_MAE_15m,TEST_RMSE_15m,TEST_sMAPE_15m,TEST_R2_15m,TEST_MAE_30m,TEST_RMSE_30m,TEST_sMAPE_30m,TEST_R2_30m,TEST_MAE_avg,TEST_RMSE_avg,TEST_sMAPE_avg,TEST_R2_avg
10020b75-e523-45b8-8905-4763865d6e19,XGBoost,,"{""15"": {""n_estimators"": 59, ""max_depth"": 8, ""learning_rate"": 0.18043311207136256, ""subsample"": 0.9233589392465844, ""colsample_bytree"": 0.7218455076693483, ""min_child_weight"": 1, ""reg_lambda"": 1.8141523033666782, ""gamma"": 2.2007624686980067, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 80, ""max_depth"": 8, ""learning_rate"": 0.18043311207136256, ""subsample"": 0.9233589392465844, ""colsample_bytree"": 0.7218455076693483, ""min_child_weight"": 1, ""reg_lambda"": 1.8141523033666782, ""gamma"": 2.2007624686980067, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 22703412.0, ""RMSE_15m"": 57656993.0389631, ""sMAPE_15m"": 199.99998313407673, ""R2_15m"": -4.87213106444243e+19, ""MAE_30m"": 604490.25, ""RMSE_30m"": 1053633.9884570923, ""sMAPE_30m"": 199.9998819474559, ""R2_30m"": -1.6244416215634004e+16, ""MAE_avg"": 11653951.125, ""RMSE_avg"": 29355313.513710096, ""sMAPE_avg"": 199.9999325407663, ""R2_avg"": -2.436877753031997e+19}","{""MAE_15m"": 2222121287680.0, ""RMSE_15m"": 37513413732744.266, ""sMAPE_15m"": 199.99999959661142, ""R2_15m"": -3.4043332075676007e+31, ""MAE_30m"": 55865184.0, ""RMSE_30m"": 162832866.81500086, ""sMAPE_30m"": 199.9999899668129, ""R2_30m"": -6.373064201816687e+20, ""MAE_avg"": 1111088576432.0, ""RMSE_avg"": 18756788282805.54, ""sMAPE_avg"": 199.99999478171216, ""R2_avg"": -1.7021666038156656e+31}",22703412.0,57656993.0389631,199.99998313407673,-4.87213106444243e+19,604490.25,1053633.9884570923,199.9998819474559,-1.6244416215634004e+16,11653951.125,29355313.513710096,199.9999325407663,-2.436877753031997e+19,2222121287680.0,37513413732744.266,199.99999959661142,-3.4043332075676007e+31,55865184.0,162832866.81500086,199.9999899668129,-6.373064201816687e+20,1111088576432.0,18756788282805.54,199.99999478171216,-1.7021666038156656e+31
43509ccb-0613-415f-9115-b9a1732a9c0c,XGBoost,,"{""15"": {""n_estimators"": 89, ""max_depth"": 2, ""learning_rate"": 0.06832074860620659, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.9016552640704525, ""min_child_weight"": 5, ""reg_lambda"": 14.73099293843444, ""gamma"": 0.05557192411355649, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 106, ""max_depth"": 2, ""learning_rate"": 0.06832074860620659, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.9016552640704525, ""min_child_weight"": 5, ""reg_lambda"": 14.73099293843444, ""gamma"": 0.05557192411355649, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.019422436133027077, ""RMSE_15m"": 0.07730111876255064, ""sMAPE_15m"": 136.3422578644259, ""R2_15m"": 0.9708289877651368, ""MAE_30m"": 0.0432104766368866, ""RMSE_30m"": 0.14288682049274434, ""sMAPE_30m"": 138.14027954642324, ""R2_30m"": 0.9003300393189081, ""MAE_avg"": 0.03131645638495684, ""RMSE_avg"": 0.11009396962764749, ""sMAPE_avg"": 137.24126870542457, ""R2_avg"": 0.9355795135420224}","{""MAE_15m"": 0.025008950382471085, ""RMSE_15m"": 0.0977881065929016, ""sMAPE_15m"": 108.57222054263778, ""R2_15m"": 0.9583525177556906, ""MAE_30m"": 0.06018171086907387, ""RMSE_30m"": 0.16102908870816773, ""sMAPE_30m"": 111.02047943278197, ""R2_30m"": 0.8870702672638373, ""MAE_avg"": 0.042595330625772476, ""RMSE_avg"": 0.12940859765053467, ""sMAPE_avg"": 109.79634998770987, ""R2_avg"": 0.922711392509764}",0.019422436133027077,0.07730111876255064,136.3422578644259,0.9708289877651368,0.0432104766368866,0.14288682049274434,138.14027954642324,0.9003300393189081,0.03131645638495684,0.11009396962764749,137.24126870542457,0.9355795135420224,0.025008950382471085,0.0977881065929016,108.57222054263778,0.9583525177556906,0.06018171086907387,0.16102908870816773,111.02047943278197,0.8870702672638373,0.042595330625772476,0.12940859765053467,109.79634998770987,0.922711392509764
684ce2ca-716e-47f0-a3b8-5cc60395f4a2,XGBoost,,"{""15"": {""n_estimators"": 119, ""max_depth"": 2, ""learning_rate"": 0.042283484153404174, ""subsample"": 0.6040569883749647, ""colsample_bytree"": 0.9917759562187831, ""min_child_weight"": 6, ""reg_lambda"": 19.90331362835953, ""gamma"": 0.012267986327510437, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 111, ""max_depth"": 2, ""learning_rate"": 0.042283484153404174, ""subsample"": 0.6040569883749647, ""colsample_bytree"": 0.9917759562187831, ""min_child_weight"": 6, ""reg_lambda"": 19.90331362835953, ""gamma"": 0.012267986327510437, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.04288843646645546, ""RMSE_15m"": 0.11639729951844656, ""sMAPE_15m"": 177.4518720634058, ""R2_15m"": 0.4535060540466056, ""MAE_30m"": 0.0556880347430706, ""RMSE_30m"": 0.13683764873439755, ""sMAPE_30m"": 179.03192130544724, ""R2_30m"": 0.24461212445127012, ""MAE_avg"": 0.04928823560476303, ""RMSE_avg"": 0.12661747412642205, ""sMAPE_avg"": 178.24189668442654, ""R2_avg"": 0.34905908924893786}","{""MAE_15m"": 0.04265239089727402, ""RMSE_15m"": 0.11218351793394546, ""sMAPE_15m"": 180.19270084575302, ""R2_15m"": 0.41306803501295986, ""MAE_30m"": 0.054683126509189606, ""RMSE_30m"": 0.1302201186250774, ""sMAPE_30m"": 181.87391741413745, ""R2_30m"": 0.21759371029900698, ""MAE_avg"": 0.04866775870323181, ""RMSE_avg"": 0.12120181827951143, ""sMAPE_avg"": 181.03330912994522, ""R2_avg"": 0.3153308726559834}",0.04288843646645546,0.11639729951844656,177.4518720634058,0.4535060540466056,0.0556880347430706,0.13683764873439755,179.03192130544724,0.24461212445127012,0.04928823560476303,0.12661747412642205,178.24189668442654,0.34905908924893786,0.04265239089727402,0.11218351793394546,180.19270084575302,0.41306803501295986,0.054683126509189606,0.1302201186250774,181.87391741413745,0.21759371029900698,0.04866775870323181,0.12120181827951143,181.03330912994522,0.3153308726559834
788824e1-39d8-468d-baa1-c0649a20fb08,XGBoost,,"{""15"": {""n_estimators"": 122, ""max_depth"": 2, ""learning_rate"": 0.06832074860620659, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.9016552640704525, ""min_child_weight"": 5, ""reg_lambda"": 14.73099293843444, ""gamma"": 0.05557192411355649, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 158, ""max_depth"": 2, ""learning_rate"": 0.06832074860620659, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.9016552640704525, ""min_child_weight"": 5, ""reg_lambda"": 14.73099293843444, ""gamma"": 0.05557192411355649, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.02374478429555893, ""RMSE_15m"": 0.05482298170799866, ""sMAPE_15m"": 111.39289786287334, ""R2_15m"": 0.9862613502693396, ""MAE_30m"": 0.0438501313328743, ""RMSE_30m"": 0.11182411034042739, ""sMAPE_30m"": 112.29912088608222, ""R2_30m"": 0.9431415234848675, ""MAE_avg"": 0.033797457814216614, ""RMSE_avg"": 0.08332354602421302, ""sMAPE_avg"": 111.84600937447777, ""R2_avg"": 0.9647014368771035}","{""MAE_15m"": 0.027203591540455818, ""RMSE_15m"": 0.06692919911789379, ""sMAPE_15m"": 73.4225452963254, ""R2_15m"": 0.9751433556105971, ""MAE_30m"": 0.04978359490633011, ""RMSE_30m"": 0.11914793758151138, ""sMAPE_30m"": 73.8974241232556, ""R2_30m"": 0.9212221579938502, ""MAE_avg"": 0.03849359322339296, ""RMSE_avg"": 0.09303856834970259, ""sMAPE_avg"": 73.6599847097905, ""R2_avg"": 0.9481827568022236}",0.02374478429555893,0.05482298170799866,111.39289786287334,0.9862613502693396,0.0438501313328743,0.11182411034042739,112.29912088608222,0.9431415234848675,0.033797457814216614,0.08332354602421302,111.84600937447777,0.9647014368771035,0.027203591540455818,0.06692919911789379,73.4225452963254,0.9751433556105971,0.04978359490633011,0.11914793758151138,73.8974241232556,0.9212221579938502,0.03849359322339296,0.09303856834970259,73.6599847097905,0.9481827568022236
79e54d03-0f0f-41f8-a6a8-d6e2dbf7e012,XGBoost,,"{""15"": {""n_estimators"": 117, ""max_depth"": 7, ""learning_rate"": 0.028942335478868417, ""subsample"": 0.7371197153065265, ""colsample_bytree"": 0.8015663286618087, ""min_child_weight"": 6, ""reg_lambda"": 0.27943501488472383, ""gamma"": 0.02259132202823394, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 123, ""max_depth"": 7, ""learning_rate"": 0.028942335478868417, ""subsample"": 0.7371197153065265, ""colsample_bytree"": 0.8015663286618087, ""min_child_weight"": 6, ""reg_lambda"": 0.27943501488472383, ""gamma"": 0.02259132202823394, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.06847149133682251, ""RMSE_15m"": 0.13029857290067204, ""sMAPE_15m"": 10.362951204911504, ""R2_15m"": -0.07011497590535853, ""MAE_30m"": 0.07045754790306091, ""RMSE_30m"": 0.12874362542056422, ""sMAPE_30m"": 10.470476594840141, ""R2_30m"": -0.04430435078216277, ""MAE_avg"": 0.06946451961994171, ""RMSE_avg"": 0.12952109916061813, ""sMAPE_avg"": 10.416713899875823, ""R2_avg"": -0.05720966334376065}","{""MAE_15m"": 0.06311427056789398, ""RMSE_15m"": 0.15278836927643374, ""sMAPE_15m"": 11.35947994110212, ""R2_15m"": 0.16056141363755672, ""MAE_30m"": 0.05870052054524422, ""RMSE_30m"": 0.1276235776526824, ""sMAPE_30m"": 10.998360746078435, ""R2_30m"": 0.4139145956696726, ""MAE_avg"": 0.0609073955565691, ""RMSE_avg"": 0.14020597346455807, ""sMAPE_avg"": 11.178920343590278, ""R2_avg"": 0.28723800465361465}",0.06847149133682251,0.13029857290067204,10.362951204911504,-0.07011497590535853,0.07045754790306091,0.12874362542056422,10.470476594840141,-0.04430435078216277,0.06946451961994171,0.12952109916061813,10.416713899875823,-0.05720966334376065,0.06311427056789398,0.15278836927643374,11.35947994110212,0.16056141363755672,0.05870052054524422,0.1276235776526824,10.998360746078435,0.4139145956696726,0.0609073955565691,0.14020597346455807,11.178920343590278,0.28723800465361465
7ceee0a4-350f-401d-82a8-2bda9832268e,XGBoost,,"{""15"": {""n_estimators"": 7, ""max_depth"": 4, ""learning_rate"": 0.08574548685005606, ""subsample"": 0.6026268487517209, ""colsample_bytree"": 0.8794823865518846, ""min_child_weight"": 5, ""reg_lambda"": 0.35254128784755845, ""gamma"": 0.22953602183403587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 2, ""max_depth"": 4, ""learning_rate"": 0.08574548685005606, ""subsample"": 0.6026268487517209, ""colsample_bytree"": 0.8794823865518846, ""min_child_weight"": 5, ""reg_lambda"": 0.35254128784755845, ""gamma"": 0.22953602183403587, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.017800144851207733, ""RMSE_15m"": 0.02101179024123401, ""sMAPE_15m"": 1.8590380910198137, ""R2_15m"": -0.07270827795798729, ""MAE_30m"": 0.017102492973208427, ""RMSE_30m"": 0.020289165907621254, ""sMAPE_30m"": 1.787442132258035, ""R2_30m"": -0.048804588439076424, ""MAE_avg"": 0.01745131891220808, ""RMSE_avg"": 0.02065047807442763, ""sMAPE_avg"": 1.8232401116389243, ""R2_avg"": -0.060756433198531856}","{""MAE_15m"": 0.024214329198002815, ""RMSE_15m"": 0.050316154820368025, ""sMAPE_15m"": 2.7402844609905577, ""R2_15m"": 0.09169478727814606, ""MAE_30m"": 0.024342382326722145, ""RMSE_30m"": 0.05408847294153969, ""sMAPE_30m"": 2.7483620982637804, ""R2_30m"": -0.052497111783849526, ""MAE_avg"": 0.02427835576236248, ""RMSE_avg"": 0.05220231388095386, ""sMAPE_avg"": 2.744323279627169, ""R2_avg"": 0.019598837747148268}",0.017800144851207733,0.02101179024123401,1.8590380910198137,-0.07270827795798729,0.017102492973208427,0.020289165907621254,1.787442132258035,-0.048804588439076424,0.01745131891220808,0.02065047807442763,1.8232401116389243,-0.060756433198531856,0.024214329198002815,0.050316154820368025,2.7402844609905577,0.09169478727814606,0.024342382326722145,0.05408847294153969,2.7483620982637804,-0.052497111783849526,0.02427835576236248,0.05220231388095386,2.744323279627169,0.019598837747148268
7f1a43fb-9559-4d4c-af83-aadca7fd6686,XGBoost,,"{""15"": {""n_estimators"": 235, ""max_depth"": 2, ""learning_rate"": 0.02513734458845407, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.8262452362725613, ""min_child_weight"": 5, ""reg_lambda"": 14.73099293843444, ""gamma"": 0.05926297805822667, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 210, ""max_depth"": 2, ""learning_rate"": 0.02513734458845407, ""subsample"": 0.6071847502459278, ""colsample_bytree"": 0.8262452362725613, ""min_child_weight"": 5, ""reg_lambda"": 14.73099293843444, ""gamma"": 0.05926297805822667, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.04267315939068794, ""RMSE_15m"": 0.10114702191949287, ""sMAPE_15m"": 12.528069662600835, ""R2_15m"": 0.8309636660466155, ""MAE_30m"": 0.057700589299201965, ""RMSE_30m"": 0.12955059500660326, ""sMAPE_30m"": 14.163258917499261, ""R2_30m"": 0.7240431603940174, ""MAE_avg"": 0.050186874344944954, ""RMSE_avg"": 0.11534880846304807, ""sMAPE_avg"": 13.345664290050049, ""R2_avg"": 0.7775034132203165}","{""MAE_15m"": 0.04660278186202049, ""RMSE_15m"": 0.11211042187697061, ""sMAPE_15m"": 58.726567093259284, ""R2_15m"": 0.9175769828448017, ""MAE_30m"": 0.06785136461257935, ""RMSE_30m"": 0.14520225829515698, ""sMAPE_30m"": 61.84795408962698, ""R2_30m"": 0.8620870437528056, ""MAE_avg"": 0.05722707323729992, ""RMSE_avg"": 0.1286563400860638, ""sMAPE_avg"": 60.28726059144313, ""R2_avg"": 0.8898320132988037}",0.04267315939068794,0.10114702191949287,12.528069662600835,0.8309636660466155,0.057700589299201965,0.12955059500660326,14.163258917499261,0.7240431603940174,0.050186874344944954,0.11534880846304807,13.345664290050049,0.7775034132203165,0.04660278186202049,0.11211042187697061,58.726567093259284,0.9175769828448017,0.06785136461257935,0.14520225829515698,61.84795408962698,0.8620870437528056,0.05722707323729992,0.1286563400860638,60.28726059144313,0.8898320132988037
ade6f3b3-abdd-4343-9b96-3007337822ac,XGBoost,,"{""15"": {""n_estimators"": 181, ""max_depth"": 2, ""learning_rate"": 0.042283484153404174, ""subsample"": 0.6040569883749647, ""colsample_bytree"": 0.9917759562187831, ""min_child_weight"": 6, ""reg_lambda"": 19.90331362835953, ""gamma"": 0.012267986327510437, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 199, ""max_depth"": 2, ""learning_rate"": 0.042283484153404174, ""subsample"": 0.6040569883749647, ""colsample_bytree"": 0.9917759562187831, ""min_child_weight"": 6, ""reg_lambda"": 19.90331362835953, ""gamma"": 0.012267986327510437, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.007269838824868202, ""RMSE_15m"": 0.008893751722237928, ""sMAPE_15m"": 0.7618505283436322, ""R2_15m"": -0.05722215986306889, ""MAE_30m"": 0.009189863689243793, ""RMSE_30m"": 0.011092946157119112, ""sMAPE_30m"": 0.9641338499388598, ""R2_30m"": -0.6602959598675073, ""MAE_avg"": 0.008229851257055998, ""RMSE_avg"": 0.00999334893967852, ""sMAPE_avg"": 0.862992189141246, ""R2_avg"": -0.3587590598652881}","{""MAE_15m"": 0.03436242416501045, ""RMSE_15m"": 0.07419472857789071, ""sMAPE_15m"": 13.703230593708227, ""R2_15m"": 0.9556441013971484, ""MAE_30m"": 0.060071323066949844, ""RMSE_30m"": 0.1426372993161775, ""sMAPE_30m"": 19.46147243952562, ""R2_30m"": 0.8348317505762229, ""MAE_avg"": 0.04721687361598015, ""RMSE_avg"": 0.1084160139470341, ""sMAPE_avg"": 16.582351516616924, ""R2_avg"": 0.8952379259866856}",0.007269838824868202,0.008893751722237928,0.7618505283436322,-0.05722215986306889,0.009189863689243793,0.011092946157119112,0.9641338499388598,-0.6602959598675073,0.008229851257055998,0.00999334893967852,0.862992189141246,-0.3587590598652881,0.03436242416501045,0.07419472857789071,13.703230593708227,0.9556441013971484,0.060071323066949844,0.1426372993161775,19.46147243952562,0.8348317505762229,0.04721687361598015,0.1084160139470341,16.582351516616924,0.8952379259866856
cc74202d-eb54-4e29-886f-e08d0f0ba1cd,XGBoost,,"{""15"": {""n_estimators"": 107, ""max_depth"": 2, ""learning_rate"": 0.042283484153404174, ""subsample"": 0.6040569883749647, ""colsample_bytree"": 0.9917759562187831, ""min_child_weight"": 6, ""reg_lambda"": 19.90331362835953, ""gamma"": 0.012267986327510437, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 108, ""max_depth"": 2, ""learning_rate"": 0.042283484153404174, ""subsample"": 0.6040569883749647, ""colsample_bytree"": 0.9917759562187831, ""min_child_weight"": 6, ""reg_lambda"": 19.90331362835953, ""gamma"": 0.012267986327510437, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.01516699232161045, ""RMSE_15m"": 0.04258066588659692, ""sMAPE_15m"": 1.6564445113722805, ""R2_15m"": -1.0938947567802004, ""MAE_30m"": 0.015036636963486671, ""RMSE_30m"": 0.03502737371282401, ""sMAPE_30m"": 1.6061160876248066, ""R2_30m"": -0.4261937919489971, ""MAE_avg"": 0.015101814642548561, ""RMSE_avg"": 0.03880401979971046, ""sMAPE_avg"": 1.6312802994985436, ""R2_avg"": -0.7600442743645988}","{""MAE_15m"": 0.016742529347538948, ""RMSE_15m"": 0.06333956606930807, ""sMAPE_15m"": 2.082109923922652, ""R2_15m"": -0.07903623593941789, ""MAE_30m"": 0.017525015398859978, ""RMSE_30m"": 0.06140658847458328, ""sMAPE_30m"": 2.148833075883094, ""R2_30m"": -0.014406094441277162, ""MAE_avg"": 0.017133772373199463, ""RMSE_avg"": 0.06237307727194567, ""sMAPE_avg"": 2.115471499902873, ""R2_avg"": -0.046721165190347524}",0.01516699232161045,0.04258066588659692,1.6564445113722805,-1.0938947567802004,0.015036636963486671,0.03502737371282401,1.6061160876248066,-0.4261937919489971,0.015101814642548561,0.03880401979971046,1.6312802994985436,-0.7600442743645988,0.016742529347538948,0.06333956606930807,2.082109923922652,-0.07903623593941789,0.017525015398859978,0.06140658847458328,2.148833075883094,-0.014406094441277162,0.017133772373199463,0.06237307727194567,2.115471499902873,-0.046721165190347524
e2387f36-6cbe-43de-84b4-539f74567499,XGBoost,,"{""15"": {""n_estimators"": 21, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}, ""30"": {""n_estimators"": 18, ""max_depth"": 2, ""learning_rate"": 0.19550037029615167, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.9895680834513327, ""min_child_weight"": 10, ""reg_lambda"": 18.046579829697965, ""gamma"": 4.842465731220766, ""random_state"": 42, ""tree_method"": ""gpu_hist"", ""n_jobs"": 1, ""objective"": ""reg:squarederror"", ""eval_metric"": ""mae"", ""verbosity"": 0}}","{""MAE_15m"": 0.010386813431978226, ""RMSE_15m"": 0.01231821330054803, ""sMAPE_15m"": 1.0546399756644933, ""R2_15m"": -0.0025029358917378897, ""MAE_30m"": 0.01092215534299612, ""RMSE_30m"": 0.01264317229341545, ""sMAPE_30m"": 1.1084657782907121, ""R2_30m"": -7.957511173550813e-05, ""MAE_avg"": 0.010654484387487173, ""RMSE_avg"": 0.012480692796981739, ""sMAPE_avg"": 1.0815528769776028, ""R2_avg"": -0.001291255501736699}","{""MAE_15m"": 0.010379218496382236, ""RMSE_15m"": 0.01179388294699389, ""sMAPE_15m"": 1.0530424265990155, ""R2_15m"": -0.00026820036215369214, ""MAE_30m"": 0.010370641946792603, ""RMSE_30m"": 0.011790643021503497, ""sMAPE_30m"": 1.0521782399792001, ""R2_30m"": -0.00040903948567794224, ""MAE_avg"": 0.01037493022158742, ""RMSE_avg"": 0.011792262984248694, ""sMAPE_avg"": 1.052610333289108, ""R2_avg"": -0.0003386199239158172}",0.010386813431978226,0.01231821330054803,1.0546399756644933,-0.0025029358917378897,0.01092215534299612,0.01264317229341545,1.1084657782907121,-7.957511173550813e-05,0.010654484387487173,0.012480692796981739,1.0815528769776028,-0.001291255501736699,0.010379218496382236,0.01179388294699389,1.0530424265990155,-0.00026820036215369214,0.010370641946792603,0.011790643021503497,1.0521782399792001,-0.00040903948567794224,0.01037493022158742,0.011792262984248694,1.052610333289108,-0.0003386199239158172
