device,train_rows_raw,train_days,target_count,target_mean,target_std,target_nunique,target_nonzero_ratio,target_zero_ratio,target_p95,target_max,target_min,y_15_count,y_15_mean,y_15_std,y_15_nunique,y_15_nonzero_ratio,y_15_zero_ratio,y_15_p95,y_15_max,y_15_min,y_30_count,y_30_mean,y_30_std,y_30_nunique,y_30_nonzero_ratio,y_30_zero_ratio,y_30_p95,y_30_max,y_30_min,train_rows_labeled,min_y_nunique,min_y_std,min_y_nonzero_ratio,prefilter_reason,pass_target_prefilter
10020b75-e523-45b8-8905-4763865d6e19,17855,210,17855,-812848780394.2762,108614969782881.02,3450,0.6029123494819378,0.39708765051806216,0.974370062351227,1.0,-1.45134149739479e+16,11763,-1233819176565.5002,133816776647472.67,3443,0.8893139505228258,0.11068604947717418,0.976258844137192,1.0,-1.45134149739479e+16,11689,-1241630162883.055,134239687865035.14,3437,0.8886132261100179,0.11138677388998204,0.976258844137192,1.0,-1.45134149739479e+16,11683,3437,133816776647472.67,0.8886132261100179,,True
e43f8a7a-2d75-4902-a1a0-27748f978ebd,12086,145,12086,0.34285485477200245,0.23899571044486018,3198,0.884411716035082,0.11558828396491809,0.9111570169528326,0.999847710132599,0.0,11392,0.355253543671197,0.2341859506112666,3186,0.9144136235955056,0.08558637640449439,0.9198956698179233,0.999847710132599,0.0,11323,0.3552360814030414,0.23405381061680527,3179,0.914333657157997,0.085666342842003,0.919397234916687,0.999847710132599,0.0,11312,3179,0.23405381061680527,0.914333657157997,,True
7f1a43fb-9559-4d4c-af83-aadca7fd6686,12980,157,12980,0.6535951263441081,0.414311202519482,1611,0.7243451463790447,0.2756548536209553,0.9623222738504409,1.0,0.0,10996,0.7472557841672657,0.35473157682995127,1608,0.8290287377228083,0.1709712622771917,0.965925812721252,1.0,0.0,10925,0.746253353302757,0.35544272975403396,1606,0.8281006864988558,0.17189931350114415,0.965925812721252,1.0,0.0,10919,1606,0.35473157682995127,0.8281006864988558,,True
ea267c5-5e6f-4cd9-80d9-fd8817f4b807,17201,202,17201,0.3115357198476999,0.4062209216718239,3754,0.4325329922678914,0.5674670077321086,0.9676539003849032,0.999847710132599,0.0,10241,0.5120429927004552,0.4095779490660684,3749,0.7134068938580217,0.2865931061419783,0.9713084201018016,0.999847710132599,0.0,10214,0.5118784761832801,0.4094704322627868,3748,0.7135304484041511,0.28646955159584886,0.9713088721036912,0.999847710132599,0.0,10213,3748,0.4094704322627868,0.7134068938580217,,True
79e54d03-0f0f-41f8-a6a8-d6e2dbf7e012,11772,150,11772,0.6800791260987934,0.34919589187934985,1620,0.8228848114169215,0.17711518858307848,0.939692616462708,0.978147625923157,0.0,10262,0.761067495284482,0.27344744744277866,1618,0.9213603586045606,0.07863964139543948,0.939692616462708,0.978147625923157,0.0,10184,0.7622055497039016,0.2721934098457675,1613,0.9226237234878241,0.07737627651217596,0.939692616462708,0.978147625923157,0.0,10182,1613,0.2721934098457675,0.9213603586045606,,True
788824e1-39d8-468d-baa1-c0649a20fb08,13125,157,13125,0.26066268755776223,0.3890624533611977,1754,0.5126857142857143,0.4873142857142857,0.9769039154052734,0.999847710132599,0.0,9134,0.3660338849111456,0.4170711890272855,1753,0.7178673089555507,0.2821326910444493,0.9797393679618832,0.999847710132599,0.0,9070,0.3668281680351787,0.4174870577852993,1748,0.718632855567806,0.28136714443219407,0.9797393679618832,0.999847710132599,0.0,9022,1748,0.4170711890272855,0.7178673089555507,,True
e2387f36-6cbe-43de-84b4-539f74567499,11317,138,11317,0.7978714210638218,0.38863113242381386,1516,0.8083414332420252,0.19165856675797474,0.999847710132599,1.0,0.0,8913,0.9869528755607474,0.014479338057781801,1516,0.9998878043307529,0.00011219566924716706,0.999847710132599,1.0,0.0,8854,0.9869473395135494,0.014501951722603467,1515,0.9998870566975379,0.00011294330246216399,0.999847710132599,1.0,0.0,8848,1515,0.014479338057781801,0.9998870566975379,,True
ade6f3b3-abdd-4343-9b96-3007337822ac,10828,140,10828,0.4773962354213422,0.420031361748436,1604,0.7211858145548578,0.27881418544514225,0.974370062351227,1.0,0.0,7663,0.6566589336964319,0.3534049965904294,1600,0.9913871851755187,0.008612814824481273,0.9805019130309419,1.0,0.0,7613,0.6567704589469269,0.3532940094752127,1597,0.9913306186785761,0.008669381321423881,0.9804981529712675,1.0,0.0,7607,1597,0.3532940094752127,0.9913306186785761,,True
684ce2ca-716e-47f0-a3b8-5cc60395f4a2,8401,110,8401,0.03176754075400163,0.13089703233976938,337,0.15700511843828116,0.8429948815617189,0.121869340538979,0.999847710132599,0.0,5939,0.043960729902752876,0.15170037132531075,334,0.21906044788684964,0.7809395521131504,0.321975270907084,0.999847710132599,0.0,5909,0.04356000077376787,0.1505749222669854,333,0.21864951768488747,0.7813504823151125,0.3213533878326406,0.999847710132599,0.0,5907,333,0.1505749222669854,0.21864951768488747,,True
43509ccb-0613-415f-9115-b9a1732a9c0c,11913,144,11913,0.17361927269545055,0.3711627871604987,444,0.1808108788718207,0.8191891211281793,0.9815275073051452,0.994521915912628,0.0,4882,0.40787247555447653,0.4774591181021617,444,0.42503072511265877,0.5749692748873413,0.984807729721069,0.994521915912628,0.0,4836,0.4056949998258,0.47704794868078226,444,0.4228701406120761,0.5771298593879239,0.984807729721069,0.994521915912628,0.0,4833,444,0.47704794868078226,0.4228701406120761,,True
