number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_lambda,params_subsample,state
0,1.7355584562133245e-25,2026-02-23 03:04:52.352179,2026-02-23 03:04:52.533992,0 days 00:00:00.181813,0.6624074561769746,4.330880728874676,0.08960785365368121,8,2,600,0.01555019165426488,0.8394633936788146,COMPLETE
1,9.65822982834652e-05,2026-02-23 03:04:52.534555,2026-02-23 03:04:52.751182,0 days 00:00:00.216627,0.9329770563201687,0.9170225492671691,0.010636066512540286,6,3,800,0.039829941698924086,0.9879639408647978,COMPLETE
2,1.780208691570806e-07,2026-02-23 03:04:52.751905,2026-02-23 03:04:52.861050,0 days 00:00:00.109145,0.8447411578889518,1.8318092164684585,0.03647316284911211,5,2,400,0.09212515846231674,0.7164916560792167,COMPLETE
3,9.091256288229488e-06,2026-02-23 03:04:52.861747,2026-02-23 03:04:53.037474,0 days 00:00:00.175727,0.836965827544817,0.8526206184364576,0.018187859051288217,7,1,600,1.0128002032729382,0.8056937753654446,COMPLETE
4,4.774962951688906e-18,2026-02-23 03:04:53.038191,2026-02-23 03:04:53.092197,0 days 00:00:00.054006,0.7218455076693483,2.2007624686980067,0.18043311207136256,8,1,200,1.8141523033666782,0.9233589392465844,COMPLETE
5,0.05389116331934929,2026-02-23 03:04:53.092830,2026-02-23 03:04:53.151008,0 days 00:00:00.058178,0.7035119926400067,2.600340105889054,0.011085122517311707,5,7,200,0.10689751565977942,0.9637281608315128,COMPLETE
6,2.802596928649634e-45,2026-02-23 03:04:53.151724,2026-02-23 03:04:53.387373,0 days 00:00:00.235649,0.9757995766256756,4.609371175115584,0.18258230439200238,3,9,800,0.9412083349710854,0.9100531293444458,COMPLETE
7,0.056106943637132645,2026-02-23 03:04:53.388191,2026-02-23 03:04:53.451516,0 days 00:00:00.063325,0.7554709158757928,1.7837666334679465,0.011450964268326641,3,3,200,5.441108375656199,0.7301321323053057,COMPLETE
8,0.0012602730421349406,2026-02-23 03:04:53.452236,2026-02-23 03:04:53.569106,0 days 00:00:00.116870,0.6298202574719083,0.993578407670862,0.015252697030515175,5,10,400,3.5416296712651336,0.9208787923016158,COMPLETE
9,1.4865355169035865e-08,2026-02-23 03:04:53.569857,2026-02-23 03:04:53.624422,0 days 00:00:00.054565,0.9085081386743783,0.5793452976256486,0.08310795711416077,7,1,200,0.15251273957388442,0.8916028672163949,COMPLETE
10,2.802596928649634e-45,2026-02-23 03:04:53.625111,2026-02-23 03:04:53.960908,0 days 00:00:00.335797,0.9935496864584779,4.883839283223654,0.18255631599020622,2,10,1200,14.730992938434454,0.6071847502459279,COMPLETE
11,2.802596928649634e-45,2026-02-23 03:04:53.961758,2026-02-23 03:04:54.293559,0 days 00:00:00.331801,0.9895680834513327,4.842465731220766,0.19550037029615172,2,10,1200,18.046579829698008,0.6068744601075835,COMPLETE
12,7.006492321624085e-45,2026-02-23 03:04:54.294393,2026-02-23 03:04:54.941353,0 days 00:00:00.646960,0.9881259105415678,3.6854705866392585,0.10934484583037724,3,8,1200,19.349253952614315,0.6026268487517209,COMPLETE
13,1.8712082016708194e-23,2026-02-23 03:04:54.942156,2026-02-23 03:04:55.254094,0 days 00:00:00.311938,0.9113793190593593,3.521749297391282,0.05052823300457024,2,8,1000,0.38647453581697183,0.6908556046603515,COMPLETE
14,4.203895392974451e-45,2026-02-23 03:04:55.254833,2026-02-23 03:04:55.552616,0 days 00:00:00.297783,0.9488055775621085,4.980084946806068,0.1318695037306929,3,6,1000,0.7571991129478299,0.8578694741072344,COMPLETE
15,1.7841457256382835e-23,2026-02-23 03:04:55.553379,2026-02-23 03:04:55.842600,0 days 00:00:00.289221,0.86456910202957,3.8063771821061794,0.05333517422203261,4,9,1000,6.3149845377960965,0.7599922797534859,COMPLETE
16,4.203895392974451e-45,2026-02-23 03:04:55.843364,2026-02-23 03:04:56.076787,0 days 00:00:00.233423,0.9994781034279444,3.197342331354389,0.14848726044262373,2,6,800,0.48202616103933044,0.6667858021130857,COMPLETE
17,6.682396975006457e-16,2026-02-23 03:04:56.077495,2026-02-23 03:04:56.435605,0 days 00:00:00.358110,0.7843200498072376,4.325666685829766,0.028637052414591593,4,9,1200,2.0234792110239876,0.8064114554738083,COMPLETE
18,1.79176785747671e-23,2026-02-23 03:04:56.436352,2026-02-23 03:04:56.677167,0 days 00:00:00.240815,0.8738984014847606,4.301103116736417,0.06817427011863085,4,10,800,9.712041073952607,0.7658814392851243,COMPLETE
