number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_lambda,params_subsample,state
0,44940.59375,2026-02-24 05:43:34.003354,2026-02-24 05:43:34.416862,0 days 00:00:00.413508,0.6624074561769746,4.330880728874676,0.08960785365368121,8,2,600,0.01555019165426488,0.8394633936788146,COMPLETE
1,65972.671875,2026-02-24 05:43:34.417786,2026-02-24 05:43:35.114395,0 days 00:00:00.696609,0.9329770563201687,0.9170225492671691,0.010636066512540286,6,3,800,0.039829941698924086,0.9879639408647978,COMPLETE
2,46788.7421875,2026-02-24 05:43:35.115351,2026-02-24 05:43:35.418335,0 days 00:00:00.302984,0.8447411578889518,1.8318092164684585,0.03647316284911211,5,2,400,0.09212515846231674,0.7164916560792167,COMPLETE
3,44312.2890625,2026-02-24 05:43:35.419255,2026-02-24 05:43:35.988241,0 days 00:00:00.568986,0.836965827544817,0.8526206184364576,0.018187859051288217,7,1,600,1.0128002032729382,0.8056937753654446,COMPLETE
4,39762.72265625,2026-02-24 05:43:35.989186,2026-02-24 05:43:36.189405,0 days 00:00:00.200219,0.7218455076693483,2.2007624686980067,0.18043311207136256,8,1,200,1.8141523033666782,0.9233589392465844,COMPLETE
5,48686.375,2026-02-24 05:43:36.190323,2026-02-24 05:43:36.316371,0 days 00:00:00.126048,0.7035119926400067,2.600340105889054,0.011085122517311707,5,7,200,0.10689751565977942,0.9637281608315128,COMPLETE
6,40413.171875,2026-02-24 05:43:36.317269,2026-02-24 05:43:36.729766,0 days 00:00:00.412497,0.9757995766256756,4.609371175115584,0.18258230439200238,3,9,800,0.9412083349710854,0.9100531293444458,COMPLETE
7,50784.7109375,2026-02-24 05:43:36.730767,2026-02-24 05:43:36.850620,0 days 00:00:00.119853,0.7554709158757928,1.7837666334679465,0.011450964268326641,3,3,200,5.441108375656199,0.7301321323053057,COMPLETE
8,34913.54296875,2026-02-24 05:43:36.851539,2026-02-24 05:43:37.140304,0 days 00:00:00.288765,0.6298202574719083,0.993578407670862,0.015252697030515175,5,10,400,3.5416296712651336,0.9208787923016158,COMPLETE
9,47726.4921875,2026-02-24 05:43:37.141205,2026-02-24 05:43:37.436361,0 days 00:00:00.295156,0.9085081386743783,0.5793452976256486,0.08310795711416077,7,1,200,0.15251273957388442,0.8916028672163949,COMPLETE
